name,city,state,country,employees,founded,description
Berndorf Besteck & Tafelgerate GmbH,Berndorf,,Austria,1-10 Employees,,"Austria's oldest and most renowned cutlery supplier, Berndorf Besteck, blends innovative design with a rich tradition, offering a wide range of cutlery and tableware. Their Anniversary Box is a highlight among their products, celebrating the company's legacy with special pricing."
A TO Z CATERING SUPPLIES LIMITED,London,,United Kingdom,51-100 Employees,1999,"AtoZ Catering has the ability to quickly source a variety of products, including cutlery, to meet client requirements. Their commitment to quality and competitive pricing ensures they can provide essential catering supplies."
Victorinox,Monroe,,United States,1001-5000 Employees,1884,"Victorinox is a manufacturer of high-quality cutlery, among other consumer goods. The company is renowned for its innovative and practical products that serve a variety of everyday needs."
Borough Kitchen,London,,United Kingdom,51-100 Employees,2013,"The company offers a curated selection of high-quality cutlery, including the Cutipol Wooden Cutlery Canteen, designed for the urban at-home chef."
Wonderchef Home Appliances,Mumbai,,India,501-1000 Employees,2009,"Wonderchef Kitchenware offers a premium Cutlery Pearl 24-piece set made from 304 grade, anti-rust steel, which includes essential items like table forks, spoons, and knives, catering to modern cooking enthusiasts."
Caterhire Ireland,Sandyford,,Ireland,11-50 Employees,,"Caterhire offers a wide selection of specialty cutlery for hire, including forks, knives, and spoons, making it a top choice for event and party needs in Ireland. Their commitment to quality and service ensures a memorable experience for guests."
QINGZHAN Official,Jieyang City,,China,501-1000 Employees,1989,"Jieyang Qingzhan Rustless Steel Co. Ltd. specializes in high-quality cutlery and flatware, highlighting its expertise in producing stainless steel products with a defect rate of less than 1%. With over 30 years of experience, the company has become one of the top kitchen and dining brands in China, ensuring superior products for both domestic and international markets."
Jagdamba Cutlery Limited,Sonipat,,India,1001-5000 Employees,1984,"Jagdamba specializes in stainless steel cutlery, offering a premium cutlery set with a two-tone finish that enhances its elegance. With over thirty years of experience, the company emphasizes high-quality craftsmanship and stylish designs that cater to both fine dining and everyday use."
Adams Foodservice Trading Ltd,Bradford,,United Kingdom,251-500 Employees,,"The company offers a diverse selection of cutlery, highlighting its commitment to high-quality products and services."
Sola Switzerland,Emmen,,Switzerland,51-100 Employees,1866,"The company has established itself as a leading manufacturer of cutlery, offering a range of stylish and unique products that blend Swiss precision with exceptional design. With its own production facilities, the company ensures compliance with social and environmental principles throughout the cutlery production process."
