name,city,state,country,employees,founded,description
Carrera Casting Corp,New York,,United States,51-100 Employees,1975,"Carrera Casting is a leading jewelry casting service in New York City, boasting over 40 years of experience and a focus on exclusive contract casting. They utilize advanced technologies and offer a wide variety of colors and alloys, catering specifically to the luxury jewelry sector."
Elite Jewelry Casting Inc.,New York,,United States,11-50 Employees,2006,"Elite Jewelry Casting, Inc. specializes in jewelry casting, offering a comprehensive service from sketches to finished pieces using advanced 3D CAD and printing technology. Their commitment to quality and customer satisfaction ensures that every cast piece is meticulously checked before delivery."
JEWELCAST LIMITED,Birmingham,,United Kingdom,11-50 Employees,1901,"The company, Jewelcast, specializes in high-quality jewelry manufacturing, offering services such as precious metal casting, which is directly relevant to the query on jewelry casting. Their advanced casting technologies enable them to create bespoke cast jewelry, ensuring exceptional craftsmanship tailored to customer needs."
Pandora,Copenhagen,,Denmark,10001+ Employees,1982,"Pandora is a manufacturer of hand-finished jewelry, using high-quality materials like recycled silver and gold, which may be relevant for those interested in jewelry casting techniques. Their commitment to sustainability and modern design enhances the appeal of their jewelry offerings."
"Jewel-Craft, Inc.",Erlanger,,United States,101-250 Employees,1947,"Jewel-Craft, Inc. specializes in jewelry manufacturing and offers comprehensive services, including jewelry casting using state-of-the-art technology. Their skilled team ensures high-quality production, catering to both small repairs and large-scale manufacturing projects."
Flow Jewelry Studio Bali,Denpasar,,Indonesia,11-50 Employees,1997,"Flow Jewelry Studio is a specialized jewelry manufacturer in Bali that offers comprehensive casting services in various materials, including brass, bronze, sterling silver, and gold. Utilizing advanced oxygen-free casting techniques, the studio ensures high-quality production to meet diverse client needs."
Green Lake Jewelry Works,Seattle,,United States,51-100 Employees,1996,"Green Lake Jewelry Works specializes in custom-designed jewelry and utilizes lost wax casting in their in-house facility to ensure high-quality castings. This method allows them to create intricate and detailed designs, which is essential for their engagement rings and wedding bands."
Jewelry Channel,Thailand,,Thailand,51-100 Employees,2006,"Jewelry Channel is a manufacturer and retailer that specializes in high-quality, uniquely designed jewelry, including expertly crafted wedding rings. With its own manufacturing facility, the company offers custom designs and a range of gemstone options, ensuring a personalized experience for customers."
JEWELRY HUNT,Huangpu District,,China,51-100 Employees,2004,"Jewelry Hunt is a dedicated platform that supports jewelry artists by offering a range of services, including sustainable manufacturing and sample development, which are essential for jewelry casting. Their Smart Factory capabilities ensure that creative designs are transformed into tangible products, facilitating global distribution for designers."
Element Jewellery (HB) Ltd,Calderdale,,United Kingdom,1-10 Employees,2003,"Element Contemporary Jewellery specializes in bespoke and designer jewellery, including engagement and wedding rings, crafted with a focus on ethical gold materials. Their commitment to innovative and handmade pieces may align with interests in jewellery casting."
