name,city,state,country,employees,founded,description
Cobalt,San Francisco,,United States,101-250 Employees,2013,"Cobalt provides a modern pentesting platform designed for continuous security engagements, enabling organizations to effectively respond to and remediate risks without expanding their workforce. Their solution connects teams with a global community of vetted security experts, making pentesting smarter, faster, and more secure."
Cobalt Search,Vale of White Horse,,United Kingdom,11-50 Employees,2016,"Cobalt is a specialist recruitment search firm that focuses on delivering top talent for leadership roles across the UK, US, Canada, and the Middle East. Their services include executive search and talent mapping, emphasizing professionalism and ethical practices in the recruitment process."
The Cobalt Company,United States,,United States,11-50 Employees,1996,"Cobalt's expertise in CRM system upgrades has significantly enhanced member self-service portals, making them more efficient and user-friendly. Their adaptable solutions, particularly those built on Microsoft Dynamics 365, have been instrumental in program expansion and improving customer experience."
Cobalt Ground Solutions Ltd,London,,United Kingdom,501-1000 Employees,2009,"Cobalt Ground Solutions offers a comprehensive range of high-quality ground handling services at London Heathrow Airport, emphasizing safety and efficiency for airlines. Their experienced team and established procedures foster strong partnerships with airline customers, ensuring reliable and professional support."
Cobalt Parsons Human Capital,Dubai,,United Arab Emirates,1-10 Employees,2019,"Cobalt Parsons is a specialized service provider in executive search and human capital consulting, with a focus on developing talent across various sectors, including technology and sustainability. Their commitment to sustainability and diversity positions them as a transformative partner for organizations seeking to enhance their human resources strategies."
Cobalt International Energy,Houston,,United States,51-100 Employees,2005,"Cobalt International Energy, a global oil exploration company based in Houston, Texas, emphasizes its innovative approach to discovering opportunities and producing value in the oil industry."
Cobalt Service Partners,New York,,United States,51-100 Employees,2023,"Cobalt Service Partners is a key player in the access solutions industry, focusing on the acquisition and management of businesses that provide essential services like installations and maintenance for commercial doors and security systems. Their commitment to sustainable growth and development, along with a PeopleFirst philosophy, positions them as a valuable partner for founders looking to enhance their business legacies."
Cobalt Consulting,South Canberra,,Australia,1-10 Employees,2016,Cobalt is a boutique firm that specializes in providing audit and assurance services to Australian Government entities. They are known for their commitment to high-quality outcomes and building trusted partnerships with clients.
Solace,Ottawa,,Canada,251-500 Employees,2001,"Cobalt, a customer of Solace, leverages the PubSub+ platform to ensure rapid and reliable information delivery, effectively managing high volumes of incoming messages. This capability is crucial for their operations, particularly in enhancing communication and data flow."
The L C Epoch Group,Overland Park,,United States,101-250 Employees,1978,"Cobalt MedPlans is a specialized service provider in end-to-end claims administration and contact center services, particularly for the health insurance sector. The company emphasizes workflow optimization and ongoing management, addressing various resource needs, which may be relevant for organizations looking for effective claims management and operational support."
