name,city,state,country,employees,founded,description
AutoBrush,San Diego,,United States,11-50 Employees,,"AutoBrush is a leading manufacturer of innovative dental care products, featuring a unique u-shaped electric toothbrush that provides a 360-degree clean in just 30 seconds. Their Sonic Pro models are clinically proven to remove plaque significantly better than traditional toothbrushes, making them an effective choice for enhancing oral hygiene for both children and adults."
BURST Oral Care,Irvine,,United States,11-50 Employees,2017,"BURST specializes in sonic oral care products, including their flagship sonic toothbrush that delivers 33,000 vibrations per minute and features charcoal-embedded bristles, which effectively removes plaque and reduces gum bleeding. With a long-lasting battery and a subscription service for brush head replacements, BURST offers an affordable and effective solution for dental care."
Y-Brush,Lyon,,France,11-50 Employees,,"Y-Brush specializes in innovative oral care solutions, particularly smart auto-cleaning electronic toothbrushes that offer simultaneous in-depth cleaning of all teeth in just 10 seconds using advanced sonic vibrating technology. Their products, like the NylonBlack Premium electric toothbrush, are designed for efficient dental care, making daily oral hygiene routines significantly simpler and more effective."
Electric Teeth,West Parley,,United Kingdom,1-10 Employees,2015,"Electric Teeth is a dedicated resource for reviewing dental care products, particularly electric toothbrushes. They provide comprehensive comparisons and recommendations, helping consumers find the best options for their oral health needs."
quip,New York,,United States,101-250 Employees,2014,"Quip specializes in innovative electric toothbrushes, offering a sleek design with features like a 2-minute timer and a battery life of up to three months. Their subscription model ensures customers receive fresh supplies regularly, enhancing the overall oral care experience."
Shenzhen Risun Technology Co. Ltd.,Shenzhen,,China,1001-5000 Employees,2006,"Risun Technology is a prominent manufacturer in the Oral Health industry, specializing in high-quality electric toothbrushes. With 15 years of experience and a strong reputation, the company produces innovative oral care products and offers ODM and OEM services."
SNOW,Phoenix,,United States,11-50 Employees,2017,"Snow offers a child's battery-powered toothbrush designed for effective cleaning, featuring a powerful motor and a replaceable brush head to maintain oral hygiene. This innovative product ensures that children's smiles remain healthy and cavity-free."
Ningbo Aolbea Oral Care Products Co.Ltd,Ningbo,,China,251-500 Employees,1986,"Aolbea is a prominent manufacturer of electric toothbrushes, offering a diverse range of models, including oscillating and sonic types, designed for both adults and children. With a strong focus on innovation and technology in oral care, Aolbea has established itself as a key player in the electric toothbrush market, exporting its products to over 100 countries."
SmileDirectClub,Nashville,,United States,1001-5000 Employees,2013,"The company offers an electric toothbrush that cleans 50% better than a manual brush, featuring a unique angled brush head and a tongue scraper. It includes a new AAA battery and emphasizes the importance of regularly changing the brush head for optimal oral health."
Purexa,India,,India,51-100 Employees,2020,"PUREXA offers a variety of oral care products, including electric toothbrush heads, highlighting their commitment to innovative dental hygiene solutions."
