name,city,state,country,employees,founded,description
Magazine Production,United Kingdom,,United Kingdom,1-10 Employees,,"The Magazine Production Company specializes in magazine design, production, and print solutions for independent publishers and event organizations."
Forbes Magazine,Jersey City,,United States,10001+ Employees,1917,"Forbes Magazine has a rich history of over 100 years and continues to thrive through its trusted journalism and extensive reach, connecting with over 150 million people globally. The magazine offers various subscription management options, highlighting its commitment to engaging its audience."
MediaEdge Communications,Canada,,Canada,11-50 Employees,,"MediaEdge is a key player in magazine publishing, having launched and produced numerous industry-specific magazines that are recognized for their engaging content. With over two decades of experience, MediaEdge specializes in developing effective communication strategies that help associations and B2B clients connect with their members through quality publications."
DLT Media,Mole Valley,,United Kingdom,51-100 Employees,2001,"DLT Media provides significant savings on print and digital magazines for businesses, enhancing circulation for publishers through a unique platform that allows businesses to offer magazines and newspapers to their customers on mobile devices."
eMagazines,Chicago,,United States,11-50 Employees,2017,"The company provides technology and services for digital magazine publishing, enabling publishers to produce and deliver engaging content that enhances reader experience and monetization opportunities. With a focus on digital growth and subscriber acquisition, they connect publishers with readers through innovative solutions and support."
Bauer Media Group – Australia,Sydney,,Australia,1001-5000 Employees,,"Are Media is a prominent multi-channel publisher in Australia and New Zealand, effectively reaching 9 in 10 Australian women annually through its diverse magazine and digital offerings."
The Magazine Printing Company,Broxbourne,,United Kingdom,251-500 Employees,1972,"The Magazine Printing Company is a fourth-generation, award-winning organization that specializes in high-quality magazine printing, supported by advanced technology and extensive production facilities. With nearly 1,000 titles produced and a range of in-house finishing options, they ensure complete control over quality and delivery for their clients."
Comag Marketing Group,Princeton,,United States,51-100 Employees,,Comag Marketing Group (CMG) is dedicated to maximizing magazine sales in the retail environment by enhancing supply chain solutions and collaborating with retailers and distributors. Their focus on effective marketing and research capabilities ensures that magazines remain a crucial part of the consumer shopping experience.
Premier Publishing & Events Ltd,Dublin,,Ireland,11-50 Employees,1994,"Premier Publishing Ltd, based in Dublin and established in 1995, is likely involved in magazine publishing."
MagMedia,'s-Hertogenbosch,,Netherlands,1-10 Employees,2016,"MagMedia is a publisher that specializes in translating brand strategies into targeted campaigns, offering a diverse range of services that includes publishing and content marketing."
