name,city,state,country,employees,founded,description
Lucas Oil Products,Corona,,United States,251-500 Employees,1989,"Lucas Oil Products is known for its premium line of oils and additives, which includes gear oil. The company has built a strong reputation in both the truck stop and consumer automotive industries through innovative research and development."
Universal Lubricants’ New Oil Business,Wichita,,United States,501-1000 Employees,1929,"Universal Lubricants has been manufacturing superior oils and greases since 1929, focusing on extending the life and value of equipment, which highlights their expertise in providing high-quality lubricants that may include gear oil."
PETRONAS Lubricants International,Malaysia,,Malaysia,1001-5000 Employees,2008,"PETRONAS Lubricants International (PLI) is a leading manufacturer of high-quality automotive and industrial lubricants, including their PETRONAS Gear Syn OG product, which highlights their expertise in customized fluid solutions."
Flowserve,Irving,,United States,10001+ Employees,1997,"Flowserve is a leading manufacturer of fluid motion control solutions, including industrial lubricants. Their extensive portfolio and innovative technologies position them as key providers in various industries, which may encompass gear oil applications."
Lubrico Petrokimya A.Ş.,Gebze,,Turkey,51-100 Employees,1978,"Lubrico offers a diverse range of over 200 lubricants, including gear and transmission oils, specifically designed to meet the needs of the automotive, industrial, and maritime markets. The company emphasizes continuous product development to adapt to market demands."
Veedol Engine Oils,Kolkata,,India,501-1000 Employees,1928,"The company, Tide Water Oil, has developed high-performance automotive products, including Trans Gear Express 90, which is designed to meet and exceed international specifications."
Armor Lubricants- Lubricant Oil Manufacturer and Supplier in UAE,United Arab Emirates,,United Arab Emirates,51-100 Employees,2012,"The company specializes in high-quality lubricant products, including gear oil and automatic transmission fluid (ATF), ensuring they meet international standards for performance and customer satisfaction. Notably, they are recognized as a leading supplier of transmission gear oil and ATF in the UAE."
OLA Energy,Dubai,,United Arab Emirates,1001-5000 Employees,,"OLA Energy is a prominent manufacturer and distributor of petroleum products in Africa, offering a diverse range of quality lubricants, which likely includes gear oil. Their extensive network of service stations and commitment to customer care underscores their focus on providing innovative products and services to meet evolving customer needs."
Rock Oil,United Kingdom,,United Kingdom,51-100 Employees,1928,"Rock Oil is a manufacturer of high-quality lubricants, including their GEARAXL S 75W-90 LS gear oil, which is formulated from advanced synthetic chemicals and meets rigorous standards."
PennGrade 1 Motor Oil,Lebanon,,United States,51-100 Employees,1919,"D-A Lubricant Company offers a variety of high-quality gear oils as part of its extensive product lineup, which is designed to provide exceptional wear protection for various applications."
