name,city,state,country,employees,founded,description
Industrial Metal Powder(I) Pvt. Ltd.,India,,India,51-100 Employees,1974,"IMP is a leading manufacturer of high purity iron products, including various forms of iron powders such as electrolytic iron powder and reduced iron powder. With over 50 years of experience and a commitment to quality, IMP serves diverse industries and exports its products globally, ensuring advanced purification processes for superior product quality."
ibuychemikals.com,Chennai,,India,501-1000 Employees,2016,"Ibuychemikals.com is a leading online supplier in India, offering high-quality Iron Metal Powder (300 Mesh) at competitive prices, with options for bulk purchases and prompt delivery within 7 days. The platform caters to various needs, ensuring a reliable sourcing experience for customers."
Metal Powder Group,Stockholm,,Sweden,101-250 Employees,,"Metal Powder Group specializes in a wide range of metal powder solutions, making it a reliable source for various applications, including those in the welding and steel industries. They offer customized alloys and have a global presence, ensuring accessibility to their products."
GKN Powder Metallurgy,Bonn,,Germany,1001-5000 Employees,1902,"GKN Powder Metallurgy is a leading manufacturer of advanced powder metals, producing 250,000 tons of powder annually, including specialized atomized metal powders for various applications. Their expertise in powder metallurgy technology enables the creation of high-performance metal products, particularly for the automotive industry."
SLM Metal Private Limited,India,,India,251-500 Employees,1989,"SLM is a prominent manufacturer of metal powders, including high-quality iron powders used for sintered automotive parts. They offer customized iron powder premixes, providing solutions tailored to customer specifications."
Nano Research Elements,Port Washington,,United States,1-10 Employees,,"Nano Research Elements offers a specialized Iron Powder (Product No NRE-8026) with a purity of 99.9% and an average particle size of less than 40 micrometers. This iron nanopowder is utilized in various applications, including magnetic data storage, medical imaging, environmental remediation, and as a catalyst in multiple industries."
MPP,Noblesville,,United States,1001-5000 Employees,1948,"MPP is a leading manufacturer of custom-engineered powder metal products, including iron powder, with extensive experience in working with various ferrous materials. Their advanced techniques and commitment to quality make them a key player in the production of powder metallurgy solutions for diverse applications."
Micrometals,Anaheim,,United States,11-50 Employees,1951,"Micrometals specializes in manufacturing a diverse range of iron powder cores, highlighting their expertise in various formulations that cater to different applications. Their offerings include several types of iron powders with distinct magnetic characteristics and core loss properties, making them suitable for power conversion and other specialized uses."
Hoganas,Höganäs kommun,,Sweden,1001-5000 Employees,1797,"Höganäs is a leading manufacturer of iron powders, specializing in advanced development services and sustainable applications across various industries, including additive manufacturing and sintered components. The company's commitment to optimizing metal powders positions it as a key player in the production and innovation of iron-based materials."
Pometon LTD - UK,Telford,,United Kingdom,251-500 Employees,1940,"Pometon Spa specializes in producing high-quality iron powder with low oxide content, suitable for various applications such as soft blasting, welding electrodes, and sintering processes. Their iron powder products are characterized by specific particle size distributions and densities, making them ideal for mechanical and chemical applications."
