name,city,state,country,employees,founded,description
Tutor Me LA LLC,Los Angeles,,United States,251-500 Employees,2010,"Tutor Me Education is dedicated to transforming education through personalized, high-dosage tutoring that effectively addresses learning gaps for all students. They offer intensive, frequent tutoring sessions and provide schools with quality educators and comprehensive resources to enhance academic support."
MyTutor,London,,United Kingdom,11-50 Employees,2013,"MyTutor is a highly trusted tutoring platform in the UK, offering expertise in over 30 subjects from KS2 to A Level. With a focus on clear and engaging explanations, they provide personalized online tutoring that helps students unlock their potential."
Focus Edumatics Pvt Ltd,Bengaluru,,India,5001-10000 Employees,1999,"Focus Edumatics is a technology-driven EdTech company that offers a range of educational solutions, including FEV Tutor, an award-winning online tutoring platform that has gained significant market presence in the USA. With over 1000 schools and 300,000 students, the company is dedicated to enhancing the teaching-learning process through innovative e-learning products."
Teach Me 2,Cape Town,,South Africa,51-100 Employees,2006,"The company specializes in tuition management, offering recruitment and scheduling services to connect clients with qualified tutors tailored to their specific needs. With options for in-person or online sessions and the ability to purchase lesson packages, the company ensures a convenient and effective tutoring experience."
The Tutoring Company,Melbourne,,Australia,11-50 Employees,2016,"The Tutoring Company offers personalized tutoring programs tailored to each student's unique needs, ensuring effective support that complements school-based instruction. Founded by an experienced educator, the company employs highly skilled tutors and specializes in English and Math for secondary school and literacy and numeracy for primary levels."
Virtually Tutored,Johannesburg,,South Africa,11-50 Employees,,"The company provides an e-learning service that offers flexible and personalized tutoring sessions for students in grades 1 to 12. With meticulously selected tutors, the company ensures live, interactive sessions that enhance understanding and application of key concepts across a range of subjects."
The Tutor Company,Pretoria,,South Africa,11-50 Employees,2017,"The Tutor Company specializes in providing exceptional tutoring services, offering a range of qualified tutors for all subjects. Their focus on educational solutions aims to enhance skills and improve outcomes for students through personalized one-on-one support."
Tutoring Club,Henderson,,United States,501-1000 Employees,1991,"Tutoring Club offers personalized tutoring that adapts to each student's needs, focusing on areas where they require improvement. With programs ranging from early learning to college preparation, the company emphasizes building confidence and effective study skills, ensuring continuous support and communication with both students and parents."
Expert Tuition,London,,United Kingdom,251-500 Employees,2009,"The company emphasizes its commitment to your child's academic success by offering expert tutoring and tailored educational advice, ensuring a supportive journey from school selection to university admissions. Their experienced tutors focus on making learning enjoyable and fostering independent thinking, which has helped many students excel and pursue successful careers."
Elite Home Tutoring,Cupertino,,United States,51-100 Employees,2005,"The company is a tutoring firm that offers personalized in-home and online 1-on-1 tutoring for students from elementary to high school, covering all subjects and test preparation. They emphasize their highly qualified tutors and provide a free trial session to get started."
