name,city,state,country,employees,founded,description
ecotainable,Siegen,,Germany,,,"ecotainable offers consulting services in the field of energy efficiency and sustainability for industry, trade, and commerce. With our practical solutions, we support companies in maximizing energy efficiency, tapping into new potential, and securing cost savings."
Enel,Rome,,Italy,10001+ Employees,1962,"Enel is a leading multinational energy utility that specializes in the production and distribution of clean energy, with a significant focus on renewable sources. The company operates a vast electricity distribution network and is committed to sustainability and innovation, actively participating in the energy transition and enhancing the digital resilience of its infrastructure."
Energias de Portugal,Lisbon,,Portugal,10001+ Employees,1976,"The company is a key player in the energy sector, emphasizing renewable energy solutions and aiming for 100% green energy by 2030. With a strong focus on wind energy and significant installed capacity, it is actively driving the energy transition and investing in innovative technologies that enhance energy efficiency and sustainability."
BS|ENERGY,Brunswick,,Germany,1001-5000 Employees,1851,"BS|ENERGY is a prominent utility provider in Braunschweig, Germany, delivering reliable energy services such as electricity, gas, and heat. The company focuses on innovative energy solutions and infrastructure, promoting energy efficiency and modern living."
Eon UK PLC,Coventry,,United Kingdom,10001+ Employees,1989,The company emphasizes its commitment to providing decentralized and green energy solutions that contribute to the UK's goal of achieving net zero carbon emissions by 2050. Their initiatives include supporting low carbon motoring and promoting sustainable practices through various projects and technologies like solar panels and EV chargers.
ADNOC Group,Abu Dhabi,,United Arab Emirates,10001+ Employees,1971,"The company, ADNOC, is a prominent energy producer in the oil and gas sector, managing the entire hydrocarbon value chain from exploration to distribution. With a commitment to innovation and resource development, ADNOC plays a crucial role in generating energy that supports the growth and diversification of the UAE's economy."
Direct Energy,Pittsburgh,,United States,5001-10000 Employees,1986,"Direct Energy positions itself as a reliable provider of electricity and natural gas, offering comprehensive energy solutions for both homes and businesses. Their services include not just energy supply, but also protection and maintenance for home systems, ensuring a holistic approach to energy and home care."
Scottish Power plc,Glasgow,,United Kingdom,10001+ Employees,1989,"ScottishPower is a key player in the energy sector, dedicated to 100% green electricity generation and specializing in wind energy and innovative solutions like electric vehicle charging and hydrogen technologies, all aimed at promoting a cleaner energy future."
American Electric Power,Columbus,,United States,10001+ Employees,1906,"AEP Energy is a competitive retail energy provider that serves over half a million customers, emphasizing its commitment to delivering safe, reliable, and affordable energy solutions. The company's legacy of innovation and exceptional customer service highlights its role in powering millions of homes and businesses."
ENGIE UK & Ireland,London,,Canada,10001+ Employees,2009,"ENGIE is a prominent global energy provider focused on renewable energy and low-carbon solutions, with a commitment to achieving 50GW of installed renewable capacity by 2025 and 80GW by 2030. The company offers a range of services to help businesses transition to clean energy and reduce their carbon footprint, including Power Purchase Agreements and innovative energy management solutions."
