name,city,state,country,employees,founded,description
BairesDev,San Francisco,,United States,1001-5000 Employees,2009,"BairesDev is an IoT development company that offers a full range of IoT software development services, highlighting their expertise and commitment to delivering top-quality solutions. With a focus on connecting talented developers with companies, they aim to accelerate digital transformation through innovative IoT technologies."
Radixweb,Artesia,,United States,501-1000 Employees,2000,"Radixweb is a leading Internet of Things (IoT) software services and consulting company, providing comprehensive IoT development services and solutions across various industries. Their expertise in custom software development and technology consulting positions them as a key partner for clients seeking to leverage IoT for competitive advantage and business value."
Mobulous,Dadri,,India,501-1000 Employees,2013,
IoT Cloud,Rosario,,Argentina,1-10 Employees,2016,"IoT Cloud is an innovative company specializing in developing advanced technologies, including IoT solutions. With expertise in both hardware and software development, they create tailored products and services to address industry challenges."
2Smart Cloud,Kyiv,,Ukraine,11-50 Employees,,"The company offers a comprehensive IoT development platform that facilitates product prototyping, testing, and management. Their services include custom firmware and app development, enabling businesses to efficiently bring connected devices to market."
SPEC INDIA,Ahmedabad,,India,251-500 Employees,1987,"SPEC INDIA offers top-tier IoT development services, helping businesses transform through innovative Internet of Things solutions. With over 36 years of experience, the company emphasizes digital transformation and advanced technology to meet and exceed customer expectations."
Very,Chattanooga,,United States,51-100 Employees,2011,"Very is an award-winning IoT development company that specializes in creating smart products and scalable ecosystems. With over a decade of experience, they focus on transforming visions into powerful IoT solutions, enhancing efficiency, and delivering significant business outcomes."
Mobisoft Infotech,Houston,,United States,251-500 Employees,2009,"Mobisoft Infotech specializes in IoT development, offering a range of services and solutions that empower device manufacturers and enterprises to fully leverage the potential of connected technologies. Their expertise in IoT enables efficient operations and enhances the overall mobility experience for stakeholders."
Gadgeon Systems Inc,Pleasanton,,United States,251-500 Employees,2011,"Gadgeon specializes in IoT engineering and software development, offering end-to-end services that create secure and scalable industrial IoT solutions. Their Delpheon platform provides pre-built components for rapid development and deployment of IoT use cases, making them a key player in the IoT development landscape."
Codiant Software Technologies Pvt. Ltd.,Indore,,India,101-250 Employees,2010,"Codiant is a leading IoT solution provider, specializing in end-to-end IoT solutions and leveraging technologies like Artificial Intelligence and Big Data to transform businesses digitally."
