name,city,state,country,employees,founded,description
HydrogenPro,Porsgrunn,,Norway,11-50 Employees,2013,"HydrogenPro is dedicated to advancing green hydrogen production through its innovative large-scale electrolysers and cost-effective technology. With a strong focus on research and development, the company aims to play a crucial role in the energy transition by integrating renewable power sources like wind and solar."
Plug Power,Town of Colonie,,United States,1001-5000 Employees,1997,"Plug is building a comprehensive green hydrogen ecosystem, focusing on making hydrogen a cost-effective, zero-carbon energy source. They have initiated production of liquid green hydrogen at their Georgia plant, the largest in the USA, and offer industry-leading electrolyzer products and hydrogen services, including production and storage."
AEG Power Solutions,Markham,,Canada,1001-5000 Employees,1887,"The company is focused on providing innovative solutions for power supply and conversion systems, particularly emphasizing their commitment to reducing carbon emissions through green hydrogen production. They leverage their expertise in renewable power integration to support critical applications and drive progress in energy transition."
Air Products India,India,,India,1001-5000 Employees,,"Air Products is a leading supplier of hydrogen generators, offering safe and reliable onsite hydrogen solutions. Their expertise in industrial gases and commitment to sustainability position them as a key player in the hydrogen production sector."
Honeywell Performance Materials & Technologies,Houston,,United States,10001+ Employees,,Honeywell Performance Materials & Technologies (PMT) is actively supporting the transition towards a hydrogen economy through its innovative hydrogen solutions. Their expertise in process technologies and commitment to sustainability positions them as a key player in the development of renewable energy sources.
FuelCell Energy,Danbury,,United States,501-1000 Employees,1969,FuelCell Energy specializes in clean hydrogen production and offers high-efficiency platforms like carbonate trigeneration and solid oxide electrolysis. Their commitment to sustainability and innovative technologies positions them as leaders in the hydrogen production sector.
Pure Hydrogen,Sydney,,Australia,11-50 Employees,2021,"The company, Pure Hydrogen, is dedicated to becoming a key supplier and producer of affordable hydrogen and hydrogen-powered devices, including fuel cell vehicles. They are strategically developing a hydrogen ecosystem in Australia that encompasses all aspects of the market, from production to end-use, and are establishing a network of clean hydrogen production facilities."
H2Pro,Hof HaCarmel Regional Council,,Israel,11-50 Employees,2019,"H2PRO is dedicated to advancing sustainable hydrogen production through its innovative E-TAC technology, which boasts an energy efficiency of over 95%. This method not only surpasses traditional electrolysis but also allows for hydrogen generation at higher pressures, making it a promising solution for affordable green hydrogen production at scale."
Octopus Hydrogen,London,,United Kingdom,11-50 Employees,2021,"Clean Power Hydrogen manufactures the Membrane-Free Electrolyser™ (MFE), a cost-effective solution for producing green hydrogen. Their innovative approach utilizes cryogenic separation, eliminating the need for precious metals and enhancing efficiency in hydrogen production."
Hydrogen Gentech,India,,India,251-500 Employees,,"Hydrogen Gentech Private Limited (HGPL) is actively engaged in the production of green hydrogen through technologies like alkaline water electrolysis, which is crucial for replacing fossil fuels across various sectors including industrial, energy, and mobility. Their focus on hydrogen generation, purification, and recovery underscores their commitment to advancing sustainable energy solutions."
