name,city,state,country,employees,founded,description
Bisleri International Pvt Ltd,Mumbai,,India,1001-5000 Employees,1969,"Bisleri is a prominent mineral water brand that offers packaged drinking water, which is purified and enriched with minerals to ensure high quality. With various bottle sizes available and a convenient online ordering platform, Bisleri makes it easy to enjoy pure and safe water daily."
Classic Mineral Water Company Ltd,Lurgan,,United Kingdom,51-100 Employees,1948,"Classic Mineral Water is one of the few companies that holds Mineral Water status, with access to over 100,000 litres of water per hour from four on-site borewells."
Primo Water Corporation,Mississauga,,Canada,10001+ Employees,1952,"Primo Water is dedicated to promoting healthier hydration through their refreshing, quality bottled water, available for convenient home delivery or at numerous retail locations. They offer purified bulk water in 3- and 5-gallon bottles, emphasizing the importance of water in daily life."
www.gerolsteiner.de,Gerolstein,,Germany,501-1000 Employees,1888,"The company is a leading producer of non-alcoholic beverages, particularly mineral water, offering a variety of flavors and packaging options. Gerolsteiner Mineral Water is highlighted as Germany's most popular mineral water, naturally filtered through mineral-rich dolomite rock."
Premium Waters Inc.,Minneapolis,,United States,501-1000 Employees,1994,"Premium Waters is a multifaceted bottled water company that emphasizes its commitment to quality and environmental responsibility. With a long history in the H2O industry, they offer a variety of bottled water products and delivery services."
Minalba Brasil,Brazil,,Brazil,1001-5000 Employees,,"Minalba Brasil is a leading manufacturer of bottled water and beverages, offering a diverse portfolio of brands, including Indaiá and Minalba. The company operates modern mineral water bottling facilities and adheres to stringent quality standards, ensuring enjoyable and health-conscious products for consumers."
Tehuacan Brillante,Mexico,,Mexico,51-100 Employees,1983,"The company is a leading manufacturer of natural mineral water, offering high-quality bottled options for various consumer needs, including their Tehuacán brand, known as the best mineral and natural water in Mexico."
Purely Scottish Water,Oldhamstocks,,United Kingdom,1-10 Employees,,"The company specializes in the convenient delivery of high-quality, hygienic mineral water, emphasizing its premium branding and natural sourcing."
Komin Natural Mineral Water,Bengaluru,,India,51-100 Employees,2018,"KOMIN offers nature-crafted mineral water, emphasizing its purity and natural enrichment, which aligns with the company's mission to promote a healthier lifestyle. With over 15 years of experience in beverages, KOMIN is dedicated to innovation in the mineral water sector."
Montana mineral water,Jeddah,,Saudi Arabia,51-100 Employees,2018,"Montana mineral water is an ultra-low sodium option sourced from the Italian Alps, emphasizing safety and hygiene through refrigerated delivery. The company is committed to sustainability and is piloting a bottle collection project in Jeddah."
