name,city,state,country,employees,founded,description
Eco-Farms Pty Ltd,Sydney,,Australia,251-500 Employees,1989,"Eco-Farms is a dedicated manufacturer and distributor of a wide variety of certified organic products in Australia, including fresh fruits, vegetables, and health foods. With a commitment to sustainability and quality, the company ensures that its offerings are free from synthetic pesticides and GMOs, making it a trusted source for organic food solutions."
Imperfect Foods,San Francisco,,United States,1001-5000 Employees,2015,"Imperfect Foods is a delivery service that offers a variety of high-quality food items, including organic produce, at discounted prices. Their focus on reducing food waste and promoting healthy, seasonal eating aligns with the growing demand for organic food options."
Organic Foods and Cafe,Dubai,,United Arab Emirates,251-500 Employees,2005,"Organic Foods and Café UAE is a dedicated provider of organic and biodynamic foods, offering a diverse range of fresh organic produce, groceries, and prepared meals. Their commitment to quality ensures that all products are free from harmful pesticides and artificial additives, catering to various dietary needs."
Tradin Organic Agriculture B.V.,Amsterdam,,Netherlands,251-500 Employees,1985,"Tradin Organic is a leading provider of organic ingredients, committed to supporting farmers in adopting regenerative practices that enhance soil quality and ensure a stable supply of nutritious food. Their dedication to maintaining the organic integrity of their product range positions them as a trusted partner in the growing organic market."
Organic Foods Indonesia,Nuremberg,,Germany,501-1000 Employees,,"Organic Foods Indonesia (OFI) is dedicated to producing high-quality organic products through direct cooperation with farmers, ensuring full transparency and traceability. Their focus on sustainable agricultural practices and fair trade relationships highlights their commitment to the organic sector."
Fresh And Organic Delivery,India,,India,11-50 Employees,2020,"Fresh and Organic Delivery specializes in the online delivery of premium quality organic and fresh food products, ensuring customer safety and a focus on health and nutrition. With free shipping across India and a commitment to high quality, it positions itself as a reliable source for healthy food choices delivered directly to customers' doorsteps."
Farm Fresh To You,United States,,United States,251-500 Employees,1976,"The company specializes in delivering organic fruits and vegetables directly from their farm to customers' doorsteps, emphasizing their commitment to organic and sustainable farming practices since 1976."
Organic Mandya,Bengaluru,,India,251-500 Employees,2015,"Organic Mandya focuses on delivering authentic organic products directly to consumers, ensuring they are free from chemicals and fairly priced. Their mission emphasizes supporting sustainable farming practices and promoting health and well-being through chemical-free food."
Oerlemans Foods Nederland B.V.,Venlo,,Netherlands,501-1000 Employees,1977,"Oerlemans Foods emphasizes its commitment to organic products, highlighting its focus on organic food offerings."
Organica Natural Foods,Northvale,,United States,51-100 Employees,1978,"Organica Natural Foods is dedicated to promoting health and wellbeing by offering a variety of clean, whole, and organic foods. Their commitment to natural and sustainably sourced products supports both local providers and a healthier planet."
