name,city,state,country,employees,founded,description
Worldwide Golf Shops,Santa Ana,,United States,1001-5000 Employees,1965,"Worldwide Golf Shops is a prominent specialty golf retailer with a vast selection of golf clubs from major brands like Titleist, Callaway, and PING. They offer services such as club fitting and a 90-day satisfaction guarantee, ensuring golfers find the right equipment to enhance their game."
American Golf,Liverpool,,United Kingdom,501-1000 Employees,1986,"American Golf is Europe's largest golf retailer, offering a comprehensive selection of golf clubs, including irons and drivers, suitable for all skill levels. With a commitment to value and expert staff, they enhance the shopping experience both in-store and online."
Callaway Golf,Carlsbad,,United States,1001-5000 Employees,1982,"Callaway Golf is a leading manufacturer of premium golf clubs and equipment, offering a diverse range of products designed to enhance golfers' performance, including the limited edition Odyssey Versa Jailbird 380. The company's commitment to innovation and quality ensures that golfers can find clubs that suit their game."
PXG - Parsons Xtreme Golf,Scottsdale,,United States,101-250 Employees,2014,"The company offers a range of golf clubs, including GEN6 and GEN5 drivers, fairways, hybrids, and irons, alongside promotional deals like free golf balls and a lightweight carry bag with specific purchases. Their high-performance apparel collection also reflects a commitment to vibrant style and confidence on the course."
GolfRoots,Farmers Branch,,United States,11-50 Employees,2020,"GolfRoots is dedicated to making golf accessible by providing affordable, pre-owned clubs and sets. They cater to everyone, from seasoned golfers seeking upgrades to beginners in need of their first set."
ClubProcure,Waterloo,,United States,11-50 Employees,1994,"The company is focused on enhancing its presence in the golf course and club industry by leveraging strategic relationships with over 400 manufacturers and 150 companies, which provides significant buying power and valuable insights."
NBC Sports Next for Golf,Stamford,,United States,501-1000 Employees,,"GolfNow specializes in golf course management solutions, offering a range of products and services that enhance operations for golf courses. Their comprehensive suite includes tee time distribution, marketing services, and innovative technology aimed at improving customer engagement and streamlining operations."
ClubsToHire,Dublin,,Ireland,- Employees,2010,"ClubsToHire offers a wide selection of the latest golf clubs from top manufacturers, catering to all standards and tastes. They provide convenient hire options, with sets available from one day to four weeks, ensuring a friendly service and great value."
IMG Golf Course Services,London,,United Kingdom,1001-5000 Employees,1960,"IMG is a global leader in golf course design and management, having designed over 100 courses and offering comprehensive management services to elite clubs. Their expertise includes operational management, consulting, and a network of over 150 premier golf courses worldwide."
Peoples Golf,Sylva,,United States,11-50 Employees,,"The Peoples Clubs is an online golf store that specializes in custom-built tour issue clubs, providing customers with high-quality options tailored for both pros and everyday golfers. With over 60 years of combined experience, they also offer services like custom club fitting and repair."
