name,city,state,country,employees,founded,description
"GoGreenlife Co., Ltd",Yongin-si,,South Korea,,,"Grosmimi is our flagship brand that provides a complete feeding journey from baby bottles to weaning and beyond. Once chosen, Grosmimi accompanies babies from their first bottle to independent dining. Agiato is a brand specializing in ultra wide neck feeding products, created for the parents of a new era."
Jindal Stainless,New Delhi,,India,10001+ Employees,1970,"Jindal Stainless is a leading stainless steel manufacturer in India, known for its innovative and high-quality stainless steel products, including slabs, coils, and sheets. With a significant annual turnover and plans to expand its production capacity, the company is committed to driving sustainable practices and enriching lives through its stainless steel solutions."
Phoenix Sintered Metals,Brockway,,United States,101-250 Employees,2006,"Phoenix Sintered Metals, LLC specializes in Powder Metal Technology and offers engineered design and material solutions, including stainless steel options, for various markets such as Automotive and Agriculture. Their commitment to quality and innovation positions them as a leader in providing sintered metal parts made to customer specifications."
Outokumpu Group,Helsinki,,Finland,10001+ Employees,1932,"Outokumpu is a leading manufacturer of stainless steel, offering a wide variety of products including austenitic, ferritic, duplex, and martensitic grades. The company is committed to sustainability, producing stainless steel with a lower carbon footprint than industry averages."
Kloeckner Metals Corp.,Roswell,,United States,1001-5000 Employees,1973,"Kloeckner Metals Corporation specializes in providing a wide range of stainless steel products and services, making it a key supplier in the North American market. Their extensive offerings include various formats and grades of stainless steel, supported by comprehensive services like consulting and distribution."
STAINLESS France,Dannemarie-sur-Crète,,France,11-50 Employees,1928,"Stainless specializes in providing a comprehensive range of high-performance stainless steel and metal alloys that meet international standards, particularly for critical applications requiring heat resistance, corrosion resistance, and durability. With over 90 years of experience, the company is a leader in the stainless steel market, catering to demanding sectors such as aerospace, medical, and energy."
Aalco Metals Ltd,United Kingdom,,United Kingdom,501-1000 Employees,,"Aalco offers a useful tool for calculating the unit weight of stainless steel and other metals and alloys in various product forms, making it easier for users to understand and work with these materials. Their product range includes items specifically designed for applications like automotive exhaust systems."
Swiss Steel Group,Lucerne,,Switzerland,10001+ Employees,1919,"Swiss Steel Group is a manufacturer that specializes in stainless steel, offering a diverse range of products designed to enhance performance and durability. Their commitment to sustainable production practices further underscores their expertise in high-strength special steels."
Ambica Steels Limited,India,,India,501-1000 Employees,1970,"Ambica Steels Limited is a manufacturer and supplier of stainless steel in India, highlighting its expertise in this material."
Salit Steel,Niagara Falls,,Canada,501-1000 Employees,1905,"Salit Steel specializes in steel solutions and offers a range of products, including stainless steel rebar and mechanical tubes."
