name,city,state,country,employees,founded,description
Ming Hong International,El Monte,,United States,101-250 Employees,1995,"Ming Hong International is a prominent importer, supplier, manufacturer, and wholesaler of soy sauce in the United States, offering a variety of products including premium and less sodium options. Their commitment to quality assurance and direct relationships with manufacturers ensures that customers receive top-tier soy sauce that meets high standards."
Pearl River Bridge,China,,China,251-500 Employees,,"Pearl River Bridge is a renowned name in the Chinese food industry, offering a diverse range of high-quality soy sauce and other condiments that bring authentic flavors to various culinary applications. Their commitment to superior quality and competitive pricing ensures that customers receive exceptional value."
Silva International Inc.,Momence,,United States,251-500 Employees,1979,"Silva International offers a high-quality soy sauce powder, highlighting its commitment to providing a diverse range of products."
Kikkoman Sales,San Francisco,,United States,1-10 Employees,1957,"Kikkoman aims to integrate soy sauce into everyday American cooking, highlighting its versatility beyond Asian cuisine. With a commitment to quality and a rich heritage, Kikkoman has established itself as the leading brand of soy sauce in North America, offering traditional brewed soy sauce and a variety of other sauces."
Zhongshan Jolion Foodstuffs  Company Limited,Zhongshan,,China,501-1000 Employees,1980,"Jolion Foods Company is a prominent sauce manufacturer in China, specializing in a variety of Oriental Soy Sauces. Their product range includes superior tamari dark soy sauce, reflecting their commitment to quality and tradition while also catering to modern consumer tastes."
Oriental Merchant Group,Melbourne,,Australia,251-500 Employees,1990,"Oriental Merchant emphasizes its commitment to authentic Asian food products, highlighting their offering of ABC Sweet Soy Sauce and Lee Kum Kee Premium Dark Soy Sauce, which is brewed using traditional methods to enhance its rich umami flavor."
Jobeco Food,Dubai,,United Arab Emirates,11-50 Employees,2018,"Jobeco Food offers a variety of high-quality food products, including a 1-gallon soy sauce. The company's commitment to providing affordable and quality options makes it a notable player in the food and beverage market."
American Specialty Foods Co,New York,,United States,51-100 Employees,2013,"The company specializes in high-quality specialty foods, including soy sauce, that enhance the culinary experience with diverse and flavorful options. Their commitment to cultural diversity and exceptional products positions them as a key player in delivering authentic flavors to consumers."
Custom Culinary,Lombard,,United States,1001-5000 Employees,1946,"Custom Culinary® is a manufacturer that provides a variety of sauces, including their Master's Touch® Teriyaki Sauce, highlighting their commitment to authentic culinary flavor systems for professionals."
Mito,Montreal,,Canada,251-500 Employees,2004,"MITO sushi offers a 296 ml soy sauce that is ideal for cooking or as a seasoning for Asian-inspired recipes. This product is available in participating IGA stores across Quebec, complementing their range of sushi and Asian food products."
