name,city,state,country,employees,founded,description
ProjectManager.com,Austin,,United States,51-100 Employees,2008,"ProjectManager is a leading software solution that enhances project management by providing advanced features for planning, tracking, and collaboration. With its focus on data-driven decision-making and integration with over 1,000 apps, it supports teams in managing projects of varying complexity effectively."
Successful Project Managers,City of Rome,,United States,251-500 Employees,,"Successful Project Managers specializes in comprehensive project management solutions, offering customized Excel-based tools that streamline project planning and management. Their services include personalized support for various management tasks, making them a valuable resource for small businesses seeking effective project management."
Group PMX,New York,,United States,51-100 Employees,2010,"The company emphasizes its proactive and solution-oriented approach to project management, highlighting its commitment to delivering projects that align with clients' environmental and social sustainability goals."
"Project Management Advisors, Inc.",Chicago,,United States,101-250 Employees,1993,"Project Management Advisors (PMA) specializes in project management, offering comprehensive solutions that optimize project outcomes and minimize risk for clients. Their expertise in development and strategic consulting within the built environment highlights their commitment to innovative approaches in managing projects effectively."
MI-GSO | PCUBED,Toulouse,,France,1001-5000 Employees,,"MIGSO-PCUBED is a leading global consultancy that specializes in project management services, offering expertise in PMO setup, change management, and portfolio management. The company is dedicated to transforming complex ideas into reality for clients across various sectors."
PM Group,Diegem,,Belgium,1001-5000 Employees,1973,"The company, PM Group, specializes in project management, particularly in the design, construction, and commissioning of high-tech facilities. With over 50 years of experience, they have developed expertise in delivering complex projects for leading companies in various sectors."
proadvise GmbH,Berglen,,Germany,11-50 Employees,2002,"The company, proadvise GmbH, offers innovative and efficient project management solutions, including comprehensive project controlling and precise risk management, facilitated by their proadvise proimporter tool for seamless XER and MPP imports into your P6 database."
Weil Group Inc,United States,,United States,251-500 Employees,1984,"The company offers comprehensive project management services across various industries, ensuring that client specifications and quality requirements are consistently met. Their resource allocation methodology provides access to skilled professionals ready to effectively achieve project goals and timelines."
EPPM (ENGINEERING PROCUREMENT & PROJECT MANAGEMENT),Tunisia,,Tunisia,501-1000 Employees,2000,"EPPM is a prominent EPC contractor with extensive experience in project management, offering a full spectrum of services that ensure the successful execution of projects across various sectors, including Oil & Gas and Renewable Energies. Their commitment to quality and adherence to international standards highlights their capability in managing complex projects effectively."
next level consulting,Vienna,,Austria,51-100 Employees,2001,"The company specializes in project management consulting, offering certification services for PMI®, IPMA®, and PRINCE2®, along with training, coaching, and tailored tools. They focus on enhancing project management expertise within organizations through targeted training and support, collaborating with international enterprises to drive sustainable improvements."
