name,city,state,country,employees,founded,description
ParaffinUSA LLC,Phoenix,,United States,11-50 Employees,2015,"Paraffin USA is expanding its product line to include medical treatments using paraffin wax, specifically through its Parasilk® brand. Their innovative Parasilk® paraffin products offer skin treatments for hands and feet that provide immediate hydration and long-term anti-aging benefits."
Farabi Petrochemicals,Al Jubayl,,Saudi Arabia,101-250 Employees,2002,"Farabi Petrochemicals Group is a leading global producer of N-Paraffins, highlighting its significant role in the paraffin wax industry. The company's commitment to sustainable practices and strategic investments in specialty chemicals further enhance its position in meeting regional and global demand for these products."
European Wax Center,Plano,,United States,1001-5000 Employees,2004,"The European Wax Center highlights its commitment to providing a quality waxing experience and offers a unique product, the Coconut Shimmer Body Oil. This body oil contains Narcissus Bulb extract, an all-natural ingredient known to slow hair regrowth, making it particularly relevant for those interested in enhancing their waxing routine."
Kerax,Chorley,,United Kingdom,101-250 Employees,1962,"Kerax Ltd offers a comprehensive range of high-quality paraffin waxes with melting points from 42°C to 68°C. Their paraffin waxes are fully refined, white, odourless, and tasteless, making them ideal for applications in the food industry, as well as in the manufacturing of polishes, cosmetics, and candles."
Universal Companies,Abingdon,,United States,101-250 Employees,1982,"The company offers TheraCOCO Paraffin Wax, a luxurious treatment that combines traditional paraffin with organic coconut oil, providing deep moisturization and leaving the skin feeling silky smooth. This product is designed for use in paraffin wax warmers, enhancing the overall spa experience for clients."
Poth Hille & Co Ltd,Tendring,,United Kingdom,11-50 Employees,1875,"Poth Hille is a leading supplier of paraffin wax, highlighting their extensive experience and commitment to quality and innovation in the wax industry. They offer a variety of paraffin wax grades suitable for applications such as candlemaking, sports and leisure, and beauty treatments."
H Foster 1875 Ltd.,Reading,,United Kingdom,11-50 Employees,1875,"The company is a leading UK chemical supplier that stocks a variety of products, including paraffin wax. They emphasize their commitment to quality and quick delivery, making them a reliable source for paraffin wax and related products."
Beautopia Hair & Beauty,Sydney,,Australia,51-100 Employees,2005,"Caronlab offers a medical-grade Natural Paraffin Wax in an 800ml size, designed as a luxurious moisturizing treatment that nourishes and hydrates the skin while also providing therapeutic benefits such as muscle relaxation and pain relief."
PT. Kirana Mitraabadi,Special capital Region of Jakarta,,Indonesia,51-100 Employees,2010,"PT Kirana Mitraabadi is a leading wax refinery in Indonesia, specializing in the research, development, and manufacturing of various waxes, including paraffin wax. Their expertise allows them to deliver consistent quality and customized products to meet the specific demands of industries that require wax as a raw material."
COSMEWAX,Jerez,,Spain,251-500 Employees,1960,"Cosmewax specializes in the development and manufacturing of skin care and hair removal products, highlighting their expertise and innovative approach to creating cosmetics tailored to customer needs. With over 60 years of experience, they ensure high-quality production and offer a comprehensive service from design to delivery."
