name,city,state,country,employees,founded,description
SIBUR International GmbH,Vienna,,Austria,51-100 Employees,2002,"SIBUR is a leading petrochemical company that produces synthetic rubbers, highlighting its expertise in this area. With a strong export presence, SIBUR ensures the delivery of its products, including synthetic rubbers, to markets in Europe and Asia."
ARLANXEO,The Hague,,Netherlands,1001-5000 Employees,2016,"ARLANXEO is one of the world's largest producers of synthetic rubber, developing and marketing high-performance rubbers for diverse applications, including automotive, electrical, construction, and oil and gas industries. Their commitment to innovation and sustainability ensures they are well-positioned to meet future demands in the synthetic rubber market."
Elkem,Oslo,,Norway,1001-5000 Employees,1904,"The company, a leader in liquid silicone rubber manufacturing, offers a range of silicone elastomers and innovative rubber solutions, highlighting their expertise in the field. Their products include BLUESIL™ Heat Cure Rubber and Liquid Silicone Rubber, which may be relevant for applications in synthetic rubber development."
Dynasol Group,Madrid,,Spain,1001-5000 Employees,1999,"Dynasol Group is a leading manufacturer in the synthetic rubber market, providing innovative solutions such as Emulsion SBR and Emulsion NBR, and highlighting its commitment to technology and environmental sustainability."
Rubbercraft part of Integrated Polymer Solutions,Long Beach,,United States,251-500 Employees,1911,"Rubbercraft specializes in precision-engineered, custom elastomeric parts, which may include synthetic rubber solutions. With a focus on innovative and sustainable polymer solutions, the company addresses complex challenges across various market sectors."
Bhavik Enterprise,Mumbai,,India,1-10 Employees,1998,"Bhavik Enterprise is a key player in the synthetic rubber market, offering a wide range of products including Synthetic Rubber, EPDM Rubber, NBR, and Chloroprene Rubber. With over 28 years of experience, the company provides technical support and a robust supply chain for the rubber and plastic industries across India."
"Rubberlite, Inc.",Huntington,,United States,101-250 Employees,1986,"Rubberlite specializes in producing a variety of synthetic rubber products, including neoprene, EPDM, and nitrile. Their commitment to quality and innovation is evident in their expanded product line and custom-engineered solutions."
PT Kirana Megatara Tbk,Special capital Region of Jakarta,,Indonesia,1001-5000 Employees,1991,"Kirana Megatara Group is a leading manufacturer of crumb rubber in Indonesia, specializing in technically specified rubber (TSR), which serves as a crucial raw material for tire production. The company's commitment to high quality and sustainable practices positions it as a key player in the synthetic rubber market."
INOAC,Nagoya,,Japan,1001-5000 Employees,1954,"The company specializes in the development of synthetic rubber products, offering a diverse range of applications across various industries, including automotive and consumer lifestyle products. With a focus on innovative materials, it positions itself as a key player in the synthetic rubber market."
Chemical Rubber Company,La Victoria,,Peru,51-100 Employees,2001,"The company is a leading manufacturer of synthetic rubber products, offering a variety of types including SBR, Neoprene, Nitrile, EPDM, Hypalon, and Silicone. Their expertise in custom orders ensures high-quality products designed for durability and resistance to wear and environmental conditions."
