name,city,state,country,employees,founded,description
Nuclear Waste Partnership,Carlsbad,,United States,501-1000 Employees,2011,"Nuclear Waste Partnership LLC (NWP) is dedicated to providing permanent solutions for nuclear waste management, emphasizing safety and integrity in their mission to serve future generations."
Waste Management,Houston,,United States,10001+ Employees,1968,"The company specializes in waste management, which includes the handling and disposal of various types of waste, potentially encompassing nuclear waste management."
Veolia Nuclear Solutions,Westminster,,United States,501-1000 Employees,2008,"Veolia Nuclear Solutions is dedicated to offering practical and permanent solutions for the nuclear industry, which is highly relevant to nuclear waste management. Their expertise in nuclear facility management and operations underscores their commitment to addressing the challenges within this sector."
Washington River Protection Solutions (WRPS),Richland,,United States,1001-5000 Employees,2008,Washington River Protection Solutions (WRPS) is dedicated to safely and compliantly managing the significant environmental risks associated with Hanford's 56 million gallons of radioactive and chemical waste stored in underground tanks.
Nuclear Waste Management Organization,Canada,,Canada,101-250 Employees,2002,"The text from the Société de gestion des déchets nucléaires (SGDN) emphasizes their commitment to reconciliation, integrating Indigenous knowledge with Western science. This approach is relevant to nuclear waste management as it highlights the importance of inclusive and respectful practices in addressing environmental and community concerns."
Waste Control Specialist LLC,Dallas,,United States,101-250 Employees,1994,"Waste Control Specialists (WCS) offers comprehensive solutions for the treatment, storage, and disposal of low-level radioactive wastes (LLRW) and is the only commercial facility in the U.S. licensed for this purpose. WCS emphasizes the safety and environmental protection of its waste disposal methods, making it a key player in nuclear waste management."
Holtec International,Jupiter,,United States,501-1000 Employees,1986,"Holtec International specializes in nuclear waste management, offering a range of solutions for the safe and reliable handling of used nuclear fuel and waste. With extensive capabilities in design, engineering, and deployment, the company plays a key role in the backend of the nuclear power cycle."
Cavendish Nuclear,United Kingdom,,United Kingdom,5001-10000 Employees,,"Cavendish Nuclear specializes in nuclear waste management, boasting over 60 years of experience in decommissioning, fuel removal, and dismantling nuclear reactors. The company employs around 100 specialists in waste management and has successfully obtained regulatory approvals for full de-licensing of reactor sites."
SWS Environmental Services,Panama City Beach,,United States,501-1000 Employees,1981,"NRC is a leading provider of comprehensive waste management services, offering innovative solutions that address environmental challenges and regulatory obligations. With a proven track record in managing large-scale response projects, NRC ensures the integrity and safety of operations across various sectors, including environmental and industrial services."
Kinectrics,Canada,,Canada,501-1000 Employees,2000,"Kinectrics specializes in innovative solutions for radioactive waste management, offering expert processing techniques and facilities that ensure safe and efficient handling of waste. Their commitment to safety and technical excellence positions them as a key player in the industry."
