name,city,state,country,employees,founded,description
OMS,Israel,,Israel,51-100 Employees,1999,"The company offers advanced advertising products and programmatic solutions, including tailored strategies and optimization tools that enhance display advertising campaigns. With a focus on maximizing revenue for publishers and app developers, they ensure campaigns are optimized to meet specific client needs and target audiences."
Think with Google,Mountain View,,United States,10001+ Employees,,"The company specializes in providing insights and trends in digital media and marketing, with a particular emphasis on delivering personalized experiences through platforms like YouTube. This focus on relevant marketing practices positions the company as a valuable resource in the advertising sector."
Ad.Plus,Vancouver,,Canada,51-100 Employees,2015,"The company specializes in display and video advertising solutions for publishers, offering services like ad trafficking, campaign optimization, and personalized reporting dashboards. With a focus on quality and efficiency, they connect publishers with premium direct demands, ensuring competitive CPM rates and high fill rates."
Brightcom,Herzliya,,Israel,51-100 Employees,2005,"Brightcom is a specialized ad-tech service provider that enhances monetization through custom engagement-based video player solutions and proprietary advertising products, including display advertising. Their advanced technology and programmatic capabilities ensure optimized campaigns tailored to clients' needs and target audiences."
Media.net,Dubai,,United Arab Emirates,1001-5000 Employees,,"Media.net specializes in display advertising through its comprehensive suite of services, which includes premium display and native ad formats. With access to Yahoo! Bing's Contextual Ads Program and a cutting-edge server-side header bidding platform, Media.net enhances monetization opportunities for digital publishers and advertisers."
MediaMath,New York,,United States,501-1000 Employees,2007,"Infillion, through its integration with MediaMath, offers advanced solutions for display advertising, including dynamic creative optimization (DCO) and retargeting. These technologies enable advertisers to create personalized ads and effectively reach their audience, enhancing campaign efficiency and ROI."
OpenX,Pasadena,,United States,251-500 Employees,2007,"OpenX is a programmatic advertising platform that offers a comprehensive suite of services including ad serving, header bidding, and yield optimization, aimed at enhancing the advertising experience for both buyers and sellers. With a focus on sustainability and transparency, OpenX connects advertisers to high-quality inventory across various channels, ensuring effective audience targeting and improved business outcomes."
ResponsiveAds,New York,,United States,11-50 Employees,2012,"ResponsiveAds is a prominent provider of innovative display advertising solutions, specializing in high-performance ad formats like edge-to-edge display ads and dynamic HTML5 assets that can fit any ad slot across different screens. Their Fully-Fluid technology and self-serve studio product enable brands and publishers to create and deploy immersive display ads quickly, enhancing engagement and maximizing revenue through advanced creative automation and shoppable ad solutions."
Expedia Group Media Solutions,Seattle,,United States,10001+ Employees,1996,"Expedia Group™ Media Solutions specializes in display advertising that enhances visibility and engagement for travel shoppers throughout their purchasing journey. Their tailored solutions, including various ad placements and powerful audience targeting, are designed to inspire and convert travelers while accommodating different budgets and marketing objectives."
PropellerAds,Limassol,,Cyprus,251-500 Employees,2011,"PropellerAds is a technology-driven advertising platform that specializes in display advertising through various ad formats, including Push, In-Page Push, Interstitial, and Popunder. With advanced demographic and interest targeting, the company enables clients to effectively reach their desired audiences and optimize campaigns for better performance."
