name,city,state,country,employees,founded,description
Renewable Energy Systems,North Hertfordshire,,United Kingdom,1001-5000 Employees,1981,"The company is a global leader in energy storage, having been one of the first to enter the battery storage market. They focus on transforming the way energy is generated, stored, and supplied, with a mission to enhance access to affordable zero-carbon energy through innovative solutions and experienced teams."
Storengy,Bois-Colombes,,France,1001-5000 Employees,2005,"Storengy, a subsidiary of ENGIE, specializes in energy storage solutions, including underground natural gas storage and renewable gas options like biomethane and hydrogen. With 70 years of experience, the company is actively developing underground hydrogen storage technologies, positioning itself as a key player in the transition to low-carbon energy."
be.storaged GmbH,Oldenburg,,Germany,11-50 Employees,2017,"be.storaged GmbH specializes in innovative and efficient energy storage systems, offering sustainable solutions that transform the production, storage, and utilization of energy. Their focus on independence from the public power supply enhances resilience for businesses."
ECACTUS,City of Parramatta Council,,Australia,501-1000 Employees,2017,"ECACTUS specializes in home energy storage systems, offering smart and safe battery solutions that enhance energy management for residential consumers. Additionally, WEIHENG provides commercial energy storage systems designed for efficient energy optimization."
LiB.energy,Newcastle-under-Lyme,,United Kingdom,1001-5000 Employees,2020,"LiB.energy specializes in advanced lithium battery technology, focusing on the design and manufacturing of high-quality lithium-ion solutions that support the transition to cleaner energy sources. Their Energy Storage System is highlighted as a premium choice for businesses, emphasizing the company's commitment to providing customizable and environmentally friendly energy technologies."
Blattner Energy,Avon,,United States,1001-5000 Employees,1907,"Blattner Energy specializes in renewable energy solutions, including comprehensive energy storage projects, emphasizing their capability to provide reliable infrastructure that meets the growing demand for energy storage. Their expertise in engineering, procurement, and construction ensures that they can deliver both stand-alone and integrated energy storage systems effectively."
MINE STORAGE,Stockholm,,Sweden,11-50 Employees,,"MineStorage is focused on enhancing energy storage to support a sustainable energy transition. Their innovative approach involves using underground mines to store energy, with projects like the Vånga mine storage facility, which aims to deliver 25-50 GWh per year, significantly contributing to a stable energy supply in southern Sweden."
Advanced Energy Technologies (AENERT),Vienna,,Austria,11-50 Employees,2007,"Advanced Energy Technologies highlights the importance of diverse energy sources for essential human needs, including their focus on renewable energy and fossil fuels. Their resources include detailed analyses and statistics on energy technologies, which likely encompass developments in energy storage solutions."
AEG Power Solutions,Markham,,Canada,1001-5000 Employees,1887,"AEG Power Solutions specializes in energy storage solutions, offering a range of products including battery chargers and storage converters designed for efficient power regulation. Their commitment to innovative designs and extensive lifecycle services supports various industries in enhancing clean energy use and reducing carbon footprints."
SRP,Shenzhen,,China,501-1000 Employees,2016,"Resources Technology Co., Ltd (SRP) specializes in the R&D, manufacturing, and sales of energy storage inverters and LFP battery systems, offering both standard and customized energy storage solutions. The company is committed to providing safe, reliable, and powerful energy storage products, emphasizing technological innovation and expert engineering."
