name,city,state,country,employees,founded,description
Olive Oils Land,Torbalı,,Turkey,251-500 Employees,2017,
OlivOilO,Tunisia,,Tunisia,501-1000 Employees,2005,"The OlivOilO Brand, part of MEDILIFE ""Mediterranean Premium Food,"" specializes in a variety of olive oils, including organic and extra virgin options, sourced from Tunisia's rich olive fields. Their commitment to quality is reflected in their premium offerings, such as Ultra Premium Olive Oil and flavored varieties."
Bulk by CHO,Houston,,United States,11-50 Employees,2005,"The company specializes in supplying high-quality olive oil in bulk to natural and organic food manufacturers, emphasizing their commitment to quality control and sustainable farming practices. They are the exclusive bulk olive oil supplier for Costco's restaurants, offering a range of olive oils and specialty oils."
Shaykhoun Foods,Cairo,,Egypt,5001-10000 Employees,1955,"The company specializes in high-quality olives and offers a range of related products, including olive oil. With a commitment to international quality standards, it combines modern techniques with traditional methods to enhance its offerings."
Catania Oils,Ayer,,United States,51-100 Employees,1900,"Catania Oils is a prominent manufacturer that offers a variety of olive oils, highlighting their commitment to quality and authenticity. Olive oil from Catania Oils is versatile, used in cooking and as a key ingredient in skincare for its antioxidant properties."
The Real Olive Company,Bristol,,United Kingdom,11-50 Employees,1998,"The Real Olive Company specializes in organic olives and antipasti, sourcing their products from trusted artisan growers along the Mediterranean."
O Olive Oil & Vinegar,Petaluma,,United States,11-50 Employees,1995,"O Olive Oil is dedicated to sourcing its products responsibly, emphasizing the transition of traditional olive groves to sustainable, organic practices by 2025. This commitment to clean, fresh ingredients ensures that their olive oil embodies authentic flavors without any artificial additives."
California Olive Ranch,Chico,,United States,51-100 Employees,1998,"The company specializes in producing award-winning extra virgin olive oils, particularly from California, emphasizing sustainable agriculture and innovative cultivation techniques. Their products are certified and meet the high standards set by the Olive Oil Commission of California."
Olitalia,Forlì,,Italy,51-100 Employees,1983,"Olitalia, an Italian company specializing in oils and vinegars, offers a wide range of products, making it a key player in the olive oil market."
Olivaverde,London,,United Kingdom,1-10 Employees,,"Olivaverde is dedicated to promoting fine extra virgin olive oil, sourcing it from small farmers and artisans primarily in central and southern Italy, as well as from Malta, Greece, and Spain. With over ten years of experience, the company not only supplies a variety of olive oils, including organic and rare single varieties, but also engages in educational projects and events focused on olive oil appreciation."
