name,city,state,country,employees,founded,description
Veolia Energy,Dongcheng District,,China,1001-5000 Employees,,"Veolia is dedicated to transforming waste into valuable resources, which directly aligns with recycling efforts. The company's focus on sustainable energy and efficient consumption practices further supports its commitment to promoting a low-carbon, circular economy."
IPL Plastics Group,Dublin,,Ireland,1001-5000 Employees,1939,"IPL is a leading packaging provider that emphasizes sustainable solutions, directly aligning with the importance of recycling in various sectors."
Schnitzer Steel,Portland,,United States,1001-5000 Employees,1906,"Schnitzer Steel Industries, Inc. is a key player in the recycling sector, specializing in both ferrous and nonferrous metals recycling, as well as the recycling of used and salvaged auto parts. The company operates numerous facilities and emphasizes sustainable practices in its efficient processing and selling of scrap metals."
Plastic Recycling Prudon BV,Harderwijk,,Netherlands,1-10 Employees,1992,"Plastic Recycling Prudon BV is dedicated to sustainability and has years of experience in processing plastic and its raw materials, emphasizing their commitment to recycling and corporate social responsibility."
Republic Services,Phoenix,,United States,10001+ Employees,1998,"Republic Services, Inc. specializes in recycling and environmental services, offering a comprehensive range of recycling solutions and waste management practices. Their commitment to sustainability and advanced technologies supports effective recycling efforts, promoting a cleaner, healthier planet."
RoadRunner Recycling,Pittsburgh,,United States,501-1000 Employees,2014,"RoadRunner offers flexible and tailored recycling services through its RecycleMORE™ program, aimed at improving operations and reducing waste to landfill. With a commitment to sustainability and the use of technology, RoadRunner partners with businesses to enhance their recycling efforts and accelerate their journey towards Zero Waste."
Cellular Recycler,Boulder,,United States,11-50 Employees,2003,"Cellular Recycler is dedicated to establishing sustainable electronics recycling programs, making it easy for carriers, non-profits, and businesses to participate in e-cycling. Their transparent processes and comprehensive infrastructure support effective trade-in and end-of-life recycling initiatives."
Waste Management,Houston,,United States,10001+ Employees,1968,"WM is a leading provider of integrated environmental solutions in North America, specializing in recycling services as part of its comprehensive waste management approach. The company operates a network of recycling facilities and is committed to sustainability and resource recovery."
Suez,Maidenhead,,United Kingdom,5001-10000 Employees,1988,"SUEZ is a prominent provider of recycling services, including food, plastic, and glass recycling, as part of its comprehensive waste management solutions. The company's commitment to sustainable resource management also includes creating alternative fuels and recovering energy from waste."
Rubicon,Lexington,,United States,251-500 Employees,2008,"Rubicon offers affordable recycling solutions through its hauler partners, catering to businesses seeking sustainable waste management alternatives."
