name,city,state,country,employees,founded,description
Lacework,San Jose,,United States,501-1000 Employees,2015,Lacework emphasizes its commitment to revolutionizing cloud security by enabling innovation rather than hindering it.
E-LACE Media Services,Montevideo,,Uruguay,51-100 Employees,2010,"e-Lace is a service provider in the entertainment industry, specializing in game distribution and content development for mobile and desktop platforms. They enhance online presence through digital marketing, SEO, and branding."
Tandy Leather,Fort Worth,,United States,501-1000 Employees,1919,"Tandy Leather offers a Lace Stripping Service that converts leather purchased from them into lace of your desired width. This service allows for customization, ensuring that you can create the perfect lace for your projects."
Laceless Design,Glasgow,,United Kingdom,1-10 Employees,2022,"Laceless is a community of engaged footwear creatives dedicated to empowering brands with top talent in various design disciplines, including 3D design and product development. Their mission is to inspire and connect footwear creatives, making it easier for brands to access the skills they need."
Lace Laboratory,Stockholm,,Sweden,1-10 Employees,2018,"Lace Laboratory is a Swedish manufacturer that specializes in premium lace intimates, offering sensual and comfortable lingerie designed to empower women of all shapes and sizes. Their commitment to quality and customer involvement in product development ensures that their lace panties meet the diverse needs and preferences of women."
Grace and Lace,Cedar Park,,United States,11-50 Employees,2011,"Grace and Lace specializes in women's apparel, offering a variety of unique fashion pieces, including the Lace Mesh Port Top, a sheer, long sleeve, lace mesh top with a mock neck. Their focus on quality and creativity is evident in their trademarked designs."
LaceOn Footwears,Chomu,,India,51-100 Employees,,LaceOn is dedicated to empowering individuals to pursue their dreams through innovative and stylish shoes that symbolize self-expression. Their commitment to transforming the shoe scene with customizable designs reflects a passion for igniting joy and confidence in wearers.
Habby And Lace,Emfuleni Local Municipality,,South Africa,251-500 Employees,1993,"Habby&Lace specializes in a wide array of products, including lace fabrics, offering customers the option to shop online or in-store."
lace-dog,Jiaxing,,China,51-100 Employees,,"The company, a specialized lace brand from China, has 20 years of experience in customizing and wholesaling over 50,000 types of lace. They emphasize quality and craftsmanship, offering personalized service and a commitment to preserving traditional lace-making techniques."
Lace Silhouettes Lingerie Inc,Princeton,,United States,11-50 Employees,,"Lace Silhouettes Lingerie Inc, founded by Karen Thompson in 1988, specializes in lingerie and has a flagship store in Peddler’s Village, Pennsylvania."
