name,city,state,country,employees,founded,description
Crypto.com,San Jose,,Philippines,1001-5000 Employees,2016,"Crypto.com offers a diverse selection of over 21 cryptocurrencies, including Bitcoin and stablecoins, making it a prominent platform for cryptocurrency enthusiasts. Users can easily buy BTC, ETH, and other cryptocurrencies via bank transfer, with access to a comprehensive ecosystem of crypto-related products and services."
CryptoCurrency,Road Town,,British Virgin Islands,,,"The company operates as a service provider in the cryptocurrency sector, offering support and services for the exchange and management of digital assets like Bitcoin and Ethereum, while ensuring secure transactions through advanced cryptography."
Bitfare,Wellington,,New Zealand,11-50 Employees,2019,"The company is a prominent player in the financial services sector, focusing on secure cryptocurrency exchange and utilizing blockchain technology to enhance the integrity and security of digital transactions."
Crypxie Exchange,United States,,United States,501-1000 Employees,2020,"Crypxie Exchange is a global digital assets and cryptocurrency exchange, featuring a team experienced in cryptocurrency and blockchain technologies. They offer a secure platform for purchasing ICOs and maintain low commission rates, making it an attractive option for crypto trading."
CryptoPerformance,Sofia,,Bulgaria,5001-10000 Employees,,"The CryptoPerformance Platform is designed to enhance users' understanding and experience of cryptocurrency by providing a comprehensive environment for investing, trading, and managing crypto assets. With a focus on safety and compliance, it offers a user-friendly interface for building and diversifying crypto portfolios, making it accessible for both beginners and experienced investors."
MorCrypto Exchange,United States,,United States,251-500 Employees,2019,"MorCrypto Nigeria Limited is a specialized investment company focused on financial services within the cryptocurrency sector, offering a peer-to-peer trading exchange tailored for Nigerian and African crypto traders. Their diverse services, including an AI trading system and crypto mining, aim to promote blockchain and cryptocurrency adoption across Africa."
Coin Cloud,Las Vegas,,United States,101-250 Employees,2014,"Coin Cloud is revolutionizing access to cryptocurrency with its extensive network of over 5,000 Digital Currency Machines (DCMs) in the USA and Brazil, allowing users to buy and sell popular cryptocurrencies like Bitcoin and Ethereum with cash."
Currency.com,Gibraltar,,Venezuela,,,"Currency.com is a leading platform that enables users to purchase cryptocurrencies online safely and instantly. With a commitment to secure services and compliance with financial regulations, it offers a hassle-free experience for buying and storing major cryptos."
Copper,London,,United Kingdom,101-250 Employees,2018,"Copper is at the forefront of the digital asset custody market, offering innovative solutions that enhance the security and efficiency of cryptocurrency transactions. With the launch of Copper Network, a scalable and private digital asset settlement network, Copper bridges the gap between traditional markets and the evolving cryptocurrency ecosystem, providing institutional investors with a safe and robust infrastructure for trading and custodying digital assets."
Easy Crypto,Waitematā,,New Zealand,11-50 Employees,2017,"The company is a popular platform for buying and selling Bitcoin and other cryptocurrencies, offering quick delivery in under 2 minutes and a user-friendly order process, available 24/7."
