name,city,state,country,employees,founded,description
Teak World,Mauritius,,Mauritius,51-100 Employees,2007,"Teak World specializes in high-quality teak furniture, offering a diverse range of products such as teak sofas and wooden dining tables, known for their durability and natural beauty. With a commitment to exceptional craftsmanship, Teak World ensures that their teak furniture combines style and functionality, making it an ideal choice for enhancing home interiors."
Teak Tock,Pune,,India,11-50 Employees,2016,"Teak Tock specializes in bespoke teakwood furniture, emphasizing handcrafted, sustainable designs that combine luxury with environmental consciousness. Their commitment to reclaiming and recycling teak ensures high-quality, durable pieces that serve as timeless heirlooms, making them a notable choice for teak furniture."
ScanCom International A/S,Korsør,,Denmark,1001-5000 Employees,1995,"ScanCom specializes in premium outdoor furniture, highlighting teak as a key material due to its rich color and exceptional weather resistance. The company ensures that all its teakwood is sustainably sourced from Indonesia, with traceability to its origin, and complies with rigorous environmental standards."
Westminster Teak,Live Oak,,United States,11-50 Employees,1997,"Westminster Teak Furniture is a prominent online distributor specializing in luxury, eco-friendly teak outdoor furniture, perfect for both residential and hospitality settings. With a commitment to sustainability and high-quality craftsmanship, their extensive range includes meticulously crafted teak dining sets, loungers, and more, ensuring timeless elegance for any outdoor or indoor space."
Country Casual Teak,Gaithersburg,,United States,51-100 Employees,1977,"Country Casual Teak specializes in premium solid teak outdoor furniture, offering a wide selection that includes dining sets, benches, and lounge chairs. Their commitment to quality and sustainability ensures that their teak furniture is durable, weather-resistant, and designed to last for generations."
Posteak Furniture CV,Jepara,,Indonesia,251-500 Employees,1997,"Posteak Furniture is a seasoned manufacturer that specializes in high-quality teak furniture for both indoor and outdoor use, utilizing sustainable and legally sourced materials. Their extensive collection includes various styles, ensuring durability and craftsmanship that cater to diverse customer needs."
TECTONA,Paris,,France,51-100 Employees,1977,"TECTONA specializes in premium outdoor furniture, particularly highlighting its teak stools designed for gardens. These durable and practical stools not only blend seamlessly with outdoor decor but can also serve as side tables, embodying TECTONA's commitment to quality and longevity."
Teckwood Crafts Private Limited,India,,India,51-100 Employees,,"Teckwood specializes in crafting high-quality teak wood furniture, offering a diverse range of products designed for comfort and durability, including easy chairs and dining chairs. Their commitment to using well-seasoned and treated Nilambur teak ensures that each piece not only enhances aesthetic appeal but also promises longevity."
PT. Wirasindo Santakarya (WISANKA),Surakarta,,Indonesia,501-1000 Employees,1993,"Wisanka is a renowned Indonesian manufacturer and exporter specializing in high-quality teak furniture, among other wooden and rattan pieces. With over 23 years of experience, they offer a diverse collection of indoor and outdoor teak furniture, showcasing their commitment to craftsmanship and customer satisfaction."
Lifestyle Furniture,Portet-sur-Garonne,,France,11-50 Employees,1997,"Lifestyle Furniture specializes in high-quality teak furniture for both indoor and outdoor spaces, offering a range of customizable options and standard selections. Their commitment to sustainability ensures that all teak wood is sourced from certified plantations, making their products not only durable but also environmentally friendly."
