name,city,state,country,employees,founded,description
CrowdStrike,Sunnyvale,,United States,1001-5000 Employees,2011,"CrowdStrike offers a comprehensive Zero Trust solution designed to secure modern enterprises with a real-time, cloud-native approach to prevent breaches. Their platform emphasizes a frictionless journey towards Zero Trust, making it scalable and flexible for hybrid environments."
Datalink,Chanhassen,,United States,501-1000 Employees,1958,"The company emphasizes its commitment to addressing top security concerns, including evolving cyberthreats, through innovative solutions. Their offerings include a Zero Trust Assessment, which is integral to modern security strategies."
McAfee Enterprise,-,,-,,,"Skyhigh Security emphasizes its leadership in Zero Trust Network Access (ZTNA), offering a comprehensive solution that includes data loss prevention, antimalware inspection, and seamless integration. Their approach to security ensures that protection extends beyond data access to its use, aligning with the principles of Zero Trust."
ForgeRock,San Francisco,,United States,501-1000 Employees,2010,"The company emphasizes its commitment to achieving Zero Trust security for consumers, workforce, and IoT devices through its AI-powered identity platform. This approach prioritizes modern digital identity to protect against unauthorized access, which remains a critical threat."
Ascent Solutions,Minneapolis,,United States,101-250 Employees,2008,"The company emphasizes its commitment to cybersecurity, highlighting its partnership with experts dedicated to protecting organizations through essential plans and programs. This aligns with the principles of Zero Trust, which focuses on rigorous security measures to defend against evolving threats."
ColorTokens,United States,,United States,251-500 Employees,2015,"ColorTokens emphasizes its commitment to cybersecurity through its innovative Zero Trust solutions, which enhance cloud security and application control, making it a potential alternative to traditional VPNs. Their approach includes comprehensive visibility of traffic and measures to stop sophisticated cyberattacks, thereby reducing risks and simplifying regulatory compliance."
Ping Identity,Denver,,United States,501-1000 Employees,2002,"Ping Identity emphasizes its commitment to security through a Zero Trust approach, which is essential for protecting remote work and enabling digital transformation. Their products provide the tools necessary for managing user access effectively, ensuring that security practices are continually enhanced."
Beyond Identity,New York,,United States,101-250 Employees,2020,"The company emphasizes its commitment to empowering secure digital identities, highlighting the importance of a Zero Trust strategy. They address the shortcomings of traditional authentication and position themselves as a leader in Zero Trust Authentication."
Trustgrid,Austin,,United States,11-50 Employees,2016,"The Trustgrid platform incorporates zero trust remote user access (ZTNA) as part of its innovative networking and edge computing solutions. This approach enhances connectivity and application delivery across various environments, making it particularly relevant for managing secure connections in fintech applications."
Topicus KeyHub,Deventer,,Netherlands,1001-5000 Employees,2014,"Topicus KeyHub emphasizes its commitment to enhancing cybersecurity through its Converged IAM Platform, which aligns with the principles of Zero Trust by implementing measures like Privileged Access Management and least privileged access. This approach ensures that access is granted only when necessary, reducing vulnerability to external threats."
