name,city,state,country,employees,founded,description
Editas Medicine,Cambridge,,United States,101-250 Employees,2013,"Editas Medicine is a pioneering gene editing company that specializes in developing transformative genomic medicines using CRISPR technology. Their focus on both in vivo and ex vivo gene editing therapies aims to address serious diseases, including genetic disorders and cancer."
Synthego,Temecula,,United States,251-500 Employees,2012,"Synthego is a genome engineering company that specializes in enhancing life science research through advanced genome editing technologies. Their platform combines various innovative tools and techniques, including machine learning and automation, to make the gene editing process more efficient and accessible, ultimately advancing the development of new medicines and improving human health."
Inscripta,Boulder,,United States,101-250 Employees,2015,"Inscripta is a life science technology company that specializes in genome editing solutions, particularly through its automated Onyx™ platform, which makes CRISPR-based genome engineering more accessible and efficient for research laboratories. Their innovative approach enhances the precision and speed of gene editing, allowing for the rapid discovery and testing of beneficial genetic changes, transforming applications in biotechnology, agriculture, and medicine."
Metagenomi,Emeryville,,United States,51-100 Employees,2018,Metagenomi is a biotechnology company focused on developing innovative gene editing therapies sourced from undiscovered genetic material in natural environments. Their extensive library of next-generation CRISPR systems and commitment to precision gene editing positions them at the forefront of advancing treatments for genetic diseases.
EdiGene,Dongcheng District,,China,51-100 Employees,2015,"EdiGene is a biotechnology company that focuses on gene editing and therapy, utilizing advanced technologies like CRISPR and its proprietary LEAPER™ for precise RNA editing. Their research and development efforts target various diseases, including genetic disorders and cancer, aiming to create transformative genetic medicines."
VectorBuilder,Chicago,,United States,251-500 Employees,2014,"VectorBuilder specializes in providing a comprehensive range of CRISPR products and services, making it a key player in the gene editing field. Their offerings include custom and premade CRISPR vectors, libraries for knockout and gene activation, and advanced delivery methods for efficient genome editing in various cellular contexts."
CRISPR Therapeutics,Cambridge,,United States,101-250 Employees,2013,CRISPR Therapeutics is a leading gene editing company that utilizes its innovative CRISPR/Cas9 platform to develop groundbreaking gene-based therapies for serious diseases. Their portfolio includes advanced gene editing technologies aimed at treating conditions like hemoglobinopathies and sickle cell disease.
Prime Medicine,Cambridge,,United States,51-100 Employees,2019,"Prime Medicine is a biotechnology company that utilizes its innovative Prime Editing technology to develop one-time curative genetic therapies. This advanced gene editing method allows for precise modifications to the genome, potentially addressing over 90% of known disease-causing genetic mutations, with the goal of transforming the treatment of genetic diseases."
Graphite Bio,South San Francisco,,United States,101-250 Employees,2020,"Graphite Bio is a clinical-stage biotechnology company that specializes in next-generation gene editing, utilizing its UltraHDR™ platform to enhance CRISPR technology for precise correction and replacement of genetic mutations. Their innovative approach aims to develop curative therapies for serious genetic diseases, making significant strides toward the realization of ""one dose, one cure."""
Life Edit,Morrisville,,United States,11-50 Employees,2017,"Life Edit Therapeutics is a biotechnology company that focuses on developing innovative gene-editing therapies for genetic diseases. Their advanced platform utilizes RNA-guided nucleases and base editors for precise genomic targeting, enabling the creation of curative therapies."
