name,city,state,country,employees,founded,description
Mr Loyal,Paris,,France,1-10 Employees,2021,"Mr. Loyal is an animation production company based in Paris that specializes in creating 3D animation and visual development for television shows aimed at kids, families, and adult audiences. The company emphasizes original, high-quality works with a focus on humor, absurdity, and adventure."
Animated Storyboards,New York,,United States,251-500 Employees,2001,"Animated Storyboards is a leading full-service animatic production company, providing quick turnaround and precise execution through its extensive network of studios and local teams worldwide, ensuring a culturally relevant approach to animation. With over 300 producers, they are well-equipped to enhance brand awareness and deliver effective creative testing."
Animatzione Animation Studio,Kolkata,,India,51-100 Employees,2006,"Animatzione Studio specializes in high-quality original animation content for TV and films, offering a range of services including 2D animation series and movies, storyboards, and character designs. With a focus on delivering unique animation experiences, the studio is supported by a skilled team from renowned art colleges in India."
Animation Production Days (APD),Stuttgart,,Germany,1-10 Employees,2007,"APD is a key platform for the animation industry, particularly for projects that emphasize diversity and ecological sustainability. It hosts around 50 selected projects annually, attracting up to 6,000 industry representatives, making it a unique opportunity for animation production and collaboration."
YETI FARM,Kelowna,,Canada,51-100 Employees,2007,"The company, now known as ARTISTS ANIMATION STUDIO, continues the legacy of high-quality animation services previously established by YETI FARM CREATIVE SERVICES. They emphasize their commitment to excellence in digital animation through a talented and passionate artist workforce."
The Line Animation Studio,London,,United Kingdom,11-50 Employees,2013,"The company is a BAFTA-nominated animation studio in London, specializing in 2D and 3D animation for various formats including games, series, and commercials. They offer comprehensive services such as design, character design, and motion graphics, ensuring high-quality creative content."
Technicolor Games,London,,United Kingdom,501-1000 Employees,,"Technicolor Games specializes in animation production, leveraging their extensive experience and advanced technologies to create innovative gaming experiences. Their talented team brings projects to life through high-quality animation and visual effects, collaborating closely with leading game developers."
A Productions,Bristol,,United Kingdom,51-100 Employees,1985,"A Productions Ltd. specializes in high-quality, original animation production, creating a diverse range of content including series, specials, and commercials for various platforms. With over 35 years of experience, they focus on producing award-winning children's content for film, TV, and streaming."
Exodo Animation Studios,Zapopan,,Mexico,11-50 Employees,2006,"The company specializes in animation production, having over a decade of experience in creating memorable 3D characters and CGI content for a diverse international clientele. Their portfolio highlights successful collaborations with various industries, showcasing their expertise in crafting animated commercials and concept art."
PI Animation Studio,Kolkata,,India,51-100 Employees,,"PI Animation Studio PVT. LTD, a prominent animation company in Kolkata, engages in national and international projects, offering comprehensive services in pre-production, production, and post-production. Their commitment to exceeding client expectations ensures high-quality productions, making them a key player in the animation industry."
