name,city,state,country,employees,founded,description
Supply Chain Consulting,United States,,United States,11-50 Employees,2007,The company offers supply chain consulting services that result in a comprehensive action plan designed to help businesses achieve their long and short-term goals. Their team of experts is dedicated to ensuring the success of your company through these strategic initiatives.
"Supply Chain Solutions, Inc.",Grand Rapids,,United States,101-250 Employees,2001,"SCS is a leader in supply chain consulting, offering a process-driven approach that analyzes and enhances supply chains to deliver measurable business value. Their expertise has enabled clients, such as a major semi-trailer manufacturer, to achieve significant cost savings."
Supply Change,Niel,,Belgium,51-100 Employees,,"The company specializes in supply chain consulting, with a strong emphasis on process optimization, production planning, inventory, and supply planning, highlighting the expertise of their supply chain professionals."
Supply Chain Logistics Consulting,Calgary,,Canada,1-10 Employees,2019,"The company specializes in supply chain management professional services, offering a comprehensive range of solutions such as strategic sourcing, logistics management, and vendor management. Their focus on management consulting aims to enhance client success through tailored strategies and implementations."
SuCh Consulting,Lausanne,,Switzerland,11-50 Employees,2015,"The company specializes in Supply Chain consulting, assisting clients in transforming their operations to enhance performance. They offer a range of services including Consulting, Recruitment, and Training, aimed at helping both SMEs and Multinationals optimize their supply chain processes."
Xvise innovative logistics,Lauterach,,Germany,11-50 Employees,2000,"The company emphasizes the critical role of logistics and supply chain in a business's success, offering specialized consulting services that cover strategic development, planning, and execution of logistics projects. Their expertise in supply chain consulting ensures practical solutions from analysis to implementation, enabling businesses to optimize their operations effectively."
Holisol Logistics Pvt. Ltd.,New Delhi,,India,51-100 Employees,2009,"The company specializes in tech-enabled end-to-end supply chain logistics solutions and offers expertise in supply chain consulting. Their consulting services focus on designing optimized supply chain solutions, making them a valuable partner for businesses seeking to enhance their supply chain efficiency."
The Supply Chain Consulting Group Limited,Warwick,,United Kingdom,11-50 Employees,2004,"The Supply Chain Consulting Group offers comprehensive supply chain consulting services, including expert assessments and operational design in warehouse management, aimed at driving business growth. Their team specializes in various areas of supply chain and logistics operations."
My Supply Chain Group,Birmingham,,United States,51-100 Employees,2008,"MySupplyChainGroup specializes in supply chain process re-engineering and application implementation, helping prominent companies enhance their supply chain efficiency and effectiveness. Their experienced consultants utilize best practices to maximize value and mitigate risks in supply chain initiatives."
PROCONNECT SUPPLY CHAIN SOLUTIONS LIMITED,Chennai,,India,1001-5000 Employees,2012,"ProConnect is dedicated to being a leading Supply Chain Management Services Company, emphasizing value creation through customized solutions and effective collaboration. They offer data-driven supply chain consulting that helps clients optimize their supply chains, making it a key service for businesses looking to enhance operational efficiency."
