name,city,state,country,employees,founded,description
Temakaw Fashion Limited,Dhaka,,Bangladesh,1001-5000 Employees,2008,"Temakaw Fashion LTD. specializes in producing high-quality functional jackets, including various styles for men, women, and children. Their Hunter Jacket exemplifies this focus, combining style and functionality with premium materials."
B J Sporting Goods Inc,Hemet,,United States,1-10 Employees,,"BNJSG is a distributor specializing in a wide range of sporting goods, including rainwear and miscellaneous apparel. The company's ecommerce platform enhances the shopping experience for customers seeking outdoor gear."
MILESTONE,Lenting,,Germany,51-100 Employees,1994,"Milestone Sportswear Handels GmbH is a manufacturer that specializes in high-quality fashionable jackets, emphasizing trend awareness, design excellence, and quality."
Ponybox,Charlotte,,United States,1-10 Employees,2020,"Ponybox is a clothing rental and delivery service that emphasizes sustainable fashion, offering convenient and affordable options for customers."
Charles River Apparel,Sharon,,United States,101-250 Employees,1983,"Charles River Apparel is a leading supplier of jackets, offering a range of products designed for decoration, making them ideal for teams, schools, and organizations. Their commitment to community and connection is reflected in their family-owned legacy and extensive distribution network."
Blue Jacket Inc.,Fort Wayne,,United States,11-50 Employees,2003,"Blue Jacket Inc. provides professional clothing to its students, emphasizing their commitment to supporting individuals striving for gainful employment."
BTW® | By The Way,Lahore,,Pakistan,51-100 Employees,2016,"The company offers a range of contemporary chic jackets designed by in-house designers, blending Eastern and Western styles to keep up with emerging fashion trends."
Kenneth Cole Productions,New York,,United States,1001-5000 Employees,1982,"Kenneth Cole Productions, Inc. offers a variety of apparel, including stylish jackets. Their commitment to innovation and diverse collections under multiple labels highlights their focus on fashionable outerwear options."
Jordache,New York,,United States,10001+ Employees,1978,"Jordache Enterprises specializes in designing and manufacturing a variety of apparel, including the Rinse Cropped Jacket, which features a pointed collar, front button closure, and a detachable logo belt."
Alphabroder,Lower Southampton Township,,United States,1001-5000 Employees,1919,"alphabroder is a prominent distributor of branded products, offering a diverse range of apparel, including outerwear like the Spyder Adult Transit Shirt Jacket. With an extensive inventory of over 6,500 styles from more than 60 brands, the company is dedicated to empowering customers through quality products and market-leading service."
