name,city,state,country,employees,founded,description
Synthego,Temecula,,United States,251-500 Employees,2012,"Synthego specializes in synthetic biology through its full-stack genome engineering solutions, highlighting its focus on advanced genetic innovation."
Synbio Technologies,South Brunswick,,United States,51-100 Employees,2013,"Synbio Technologies is a leading provider of synthetic biology services and products, offering a wide array of solutions such as gene synthesis, protein expression, and antibody discovery. Their advanced technologies and commitment to quality support various applications in precision medicine, vaccine development, and more, making them a key player in the synthetic biology field."
Cardinal Biocraft,Menlo Park,,United States,11-50 Employees,,"The company, Cardinal Biocraft, specializes in synthetic biology by engineering microbes through advanced techniques such as machine learning and automation, which enhances the sustainable bio-manufacturing of beneficial molecules. Their innovative platform focuses on understanding and reprogramming microbial cells to develop solutions for pressing global challenges."
Explora Biotech,Rome,,Italy,11-50 Employees,2006,"Explora Bioscience Srl is a pioneering Contract Research Organisation that specializes in the development and preclinical validation of advanced-therapy medicinal products (ATMPs), including gene and cell-based medicines. Their comprehensive services support the testing and characterization of next-generation therapies, aligning with the innovative nature of synthetic biology."
Synbionik,Frankfurt,,Germany,51-100 Employees,2019,Synbionik is developing an advanced Synthetic Biology operating system that enhances sustainable and cost-effective production through the genetic engineering of microorganisms. Their approach focuses on creating efficient manufacturing concepts and continuously improving bio-factories to accelerate time to market while ensuring economic viability.
Codex DNA,San Diego,,United States,101-250 Employees,2013,"Telesis Bio specializes in synthetic biology, offering breakthrough automation solutions for rapid and accurate DNA and mRNA synthesis, which significantly enhances productivity in product development. Their BioXp systems are designed to revolutionize the gene-building process, enabling researchers to efficiently create synthetic genes and maintain control over their intellectual property."
bit.bio,Cambridge,,United Kingdom,101-250 Employees,2016,"bit.bio is a synthetic biology company that specializes in providing human cells for research and therapeutic applications. They utilize a patented gene-targeting approach to efficiently reprogram induced pluripotent stem cells into diverse, mature cell types, supporting advancements in drug discovery and cell therapy."
Bio Design Lab,Seoul,,South Korea,11-50 Employees,,Bio Design Lab is a synthetic biology company that focuses on creating highly potent biopharmaceuticals through advanced systems-level genetic and genomic designs.
EntreChem SL,Oviedo,,Spain,11-50 Employees,,"EntreChem SL is a pioneering biotechnology company that utilizes synthetic biology, combinatorial biosynthesis, and biocatalysis to create new natural products, including drug candidates nearing clinical trials. Their expertise in synthetic biology allows for the development of complex molecules that traditional synthetic chemistry cannot achieve, particularly in the field of oncology."
General Biosystems,Morrisville,,United States,11-50 Employees,2012,General Biosystems is a biotech company that pioneers the field of synthetic biology and gene synthesis.
