name,city,state,country,employees,founded,description
Blue Lab,London,,United Kingdom,10001+ Employees,2003,"The company is the UK's largest generator of low-carbon energy, emphasizing its commitment to innovative technology and partnerships that support sustainability goals. Their projects, such as Hinkley Point C, are integral to helping Britain achieve Net Zero through the promotion of low-carbon solutions."
Ansaldo Energia,Argenta,,Italy,1001-5000 Employees,1853,"The company is dedicated to the research and development of Small Modular Reactors and Advanced Modular Reactors, highlighting its commitment to advancing nuclear energy technologies."
Nextera Energy,United States,,United States,10001+ Employees,1985,"NextEra Energy is a prominent player in the clean energy sector, focusing on renewable sources like wind and solar power. The company is dedicated to achieving a carbon emissions-free power sector by 2045 through innovative technologies."
NextEra Energy Resources,Canada,,Canada,10001+ Employees,,"NextEra Energy Resources emphasizes the importance of transitioning to clean energy, positioning it as a vital solution for the future."
Westinghouse Electric Company,Cranberry Township,,United States,5001-10000 Employees,1884,"Westinghouse highlights its expertise in nuclear energy, particularly through the Westinghouse AP300™ Small Modular Reactor, which represents advanced and reliable nuclear technology. With over 70 years of experience, the company emphasizes the benefits of small modular reactors, including safety, efficiency, and the potential for clean, economical energy."
Orano,Paris,,France,10001+ Employees,2001,"Orano highlights the importance of nuclear energy as a low-carbon source of electricity for the EU, which aligns with the region's goals for CO2 emissions reduction and energy security."
Enel,Rome,,Italy,10001+ Employees,1962,"Enel is committed to the energy transition, focusing on renewable energy production through Enel Green Power. Their strategy emphasizes collaboration and innovation, aiming to enhance electrification and develop resilient energy distribution systems."
Southern Nuclear,Birmingham,,United States,1001-5000 Employees,,"Southern Nuclear is a prominent operator in the nuclear energy sector, managing seven units that provide carbon-free electricity to millions. With over 40 years of experience, the company prioritizes safety and reliability, emphasizing innovative technologies to enhance performance in their nuclear facilities."
Sargent & Lundy,Chicago,,United States,1001-5000 Employees,1891,"Sargent & Lundy has over 130 years of experience in providing leadership and technical expertise for complex power generation projects, including a focus on nuclear power. Their team includes specialists dedicated to advancing energy consulting and infrastructure services, which are essential for the development and modernization of energy systems."
Eskom Holdings,Durban,,South Africa,10001+ Employees,1923,"Eskom generates electricity using various inputs, including nuclear energy, which contributes to over 90% of the power supplied to customers in South Africa and the SADC region. This reliance on diverse energy sources supports economic growth and enhances the quality of life in the area."
