name,city,state,country,employees,founded,description
WestRock,Norcross,,United States,10001+ Employees,1953,"WestRock is dedicated to promoting a circular economy through its innovative, fiber-based packaging solutions, including recyclable paperboard packaging. Their commitment to sustainability is evident in their efforts to support recycling initiatives and help customers achieve their environmental goals."
International Paper,Memphis,,United States,10001+ Employees,1898,"International Paper focuses on producing renewable materials like pulp, which supports recycling and waste reduction efforts. Their commitment to circular solutions highlights their role in creating sustainable products that contribute to a better future for the planet."
"Paperworks Industries, Inc.",Lower Merion Township,,United States,1001-5000 Employees,2008,"The company, PaperWorks, is a leading provider of 100% recycled paperboard, emphasizing its commitment to sustainability and innovative packaging solutions. With over 350 years of experience in the paperboard industry, they focus on creating environmentally friendly products for various packaging applications."
Sonoco Products Company,Hartsville,,United States,10001+ Employees,1899,Sonoco emphasizes its commitment to sustainability and responsible sourcing through its integrated packaging solutions and recycling initiatives. Their EcoReel® Recycling Program and focus on industrial recycling highlight their role as a partner for manufacturers and businesses in promoting environmentally friendly practices.
Winfried Wirth,Endingen,,Germany,10001+ Employees,1940,DS Smith is an international packaging company that emphasizes sustainability through its integrated recycling services and sustainable paper products. Their commitment to providing eco-friendly packaging solutions highlights the importance of recycling in their overall strategy.
RoadRunner Recycling,Pittsburgh,,United States,501-1000 Employees,2014,"RoadRunner Recycling offers tailored paper recycling services designed to help businesses reduce waste and save money. Their RecycleMORE™ program emphasizes innovative, efficient solutions to enhance recycling efforts and promote a sustainable future."
Paper Resource,Sydney,,Australia,51-100 Employees,2019,"Paper Resource is a leading independent recycler of waste paper in Australia, dedicated to supporting the circular economy. They provide comprehensive recycling services, including secure shredding and transporting fibrous materials for paper pulp production, ensuring environmental best practices are followed."
Atlantic Packaging Products Ltd,Canada,,Canada,1001-5000 Employees,1945,"Atlantic Packaging Products emphasizes its commitment to sustainability by offering comprehensive recycling programs that responsibly recycle paper, along with other materials like plastic and corrugated cardboard. This focus on eco-friendly practices positions Atlantic as a valuable partner for businesses looking to enhance their environmental responsibility."
PreZero Deutschland,Porta Westfalica,,Germany,1001-5000 Employees,2018,"PreZero is dedicated to developing innovative solutions for recycling and resource conservation, with a strong focus on the proper disposal and recycling of paper, cardboard, and boxes. They provide a range of services and containers to facilitate the efficient collection and recycling of waste paper."
KRecycling Private Limited,Gurugram,,India,11-50 Employees,2020,"KRecycling Private Limited is a growing company specializing in waste management and recycling, offering a variety of paper grades, including kraft paper for food packaging. Their commitment to effective waste management solutions aligns with their objective of reducing overall waste."
