name,city,state,country,employees,founded,description
ThirsTea Corp.,Boca Raton,,United States,11-50 Employees,1977,"Thirs-Tea™ is a prominent manufacturer of concentrated iced tea products for the foodservice industry, offering high-quality concentrates made from premium black tea leaves that ensure a fresh-brewed taste. With over 40 years of experience, the company provides consistent flavor and efficiency, making it a reliable supplier for various foodservice providers."
The Second Cup,Mississauga,,Canada,1001-5000 Employees,1975,"Second Cup Café™ offers a premium Brewed Iced Tea, made from high-quality English Breakfast Tea, which is perfectly steeped, chilled, and served over ice, available in both sweetened and unsweetened options."
Trout Farm Inn,Felton,,United States,1-10 Employees,1947,"The company offers a variety of services in the food and beverage industry, including a focus on creating enjoyable dining experiences, which may encompass offerings like iced tea."
BREWTeas,Winnipeg,,Canada,1-10 Employees,2008,"BREWT™ is a retail company that specializes in tea products, offering a diverse selection of over 200 premium loose-leaf teas."
Peet's Coffee & Tea,Roseville,,United States,1001-5000 Employees,1966,"Peet's is a prominent retailer of premium teas, including their Iced Black Tea Lemonade, which highlights their commitment to high-quality beverages. With a diverse portfolio that showcases artisanal brands, Peet's focuses on enhancing the flavors of their products through careful sourcing and preparation."
Chaayos,New Delhi,,India,1001-5000 Employees,2012,"Chaayos specializes in creating a unique tea experience in India, offering a variety of beverages including traditional kadak chai and premium green tea. Their focus on customization and blending cultural heritage with modern tastes enhances the overall tea experience."
CARAMELOVENDING,Chile,,Chile,11-50 Employees,2005,"Caramelovending offers a wide range of vending products, including iced tea, and emphasizes high-quality service and product selection. Their commitment to customer satisfaction includes a reliable post-sale service and a money-back guarantee if a product is not dispensed."
Flavia®,West Chester,,United States,501-1000 Employees,1955,"FLAVIA® offers a refreshing Iced Black Tea that is freshly brewed and crafted from real tea leaves, providing a crisp taste with a subtle fruity sweetness. This beverage is designed for quick preparation, making it a convenient option for the workplace."
Munchbox Frozen Foods Private Limited,Bengaluru,,India,501-1000 Employees,,"Frozen Bottle offers a refreshing Classic Lemon Iced Tea, made with lemon juice and tea leaves, making it an ideal summer drink."
Tea Forte,United States,,United States,51-100 Employees,,"Tea Forté specializes in exclusive tea products, including their Gourmet Iced Tea line, Tea Over Ice®. Their unique accessories and artisan-crafted blends enhance the iced tea experience, making it perfect for entertaining."
