name,city,state,country,employees,founded,description
Archer Daniels Midland Company,Chicago,,United States,1001-5000 Employees,1902,"ADM is a leading global manufacturer that specializes in food production and innovative plant-based solutions, including soybean oil and soy protein. The company's focus on sustainability and advanced nutritional solutions highlights its commitment to providing high-quality soy protein nutrition options."
Soybean Crushing Company & Derivatives,Jeddah,,Saudi Arabia,251-500 Employees,,"SOYA is a leading supplier of high-quality soybean products, including soybean meal and refined oils, which are essential ingredients in food production and various applications. Their advanced manufacturing facility ensures consistent quality, meeting the growing demand in both domestic and foreign markets."
KWS Group,Einbeck,,Germany,1001-5000 Employees,1856,"KWS is a leading grower and seed producer, specializing in high-yield soy seeds tailored for various regions. Their commitment to genetic improvement and sustainable practices positions them as a trusted partner for farmers seeking quality soybean varieties."
Savaliya Agri Commodity Export Pvt. Ltd.,Ahmedabad,,India,11-50 Employees,1989,"The company, Savaliya Agri Commodity Export Pvt. Ltd., is a leading exporter and supplier of high-quality soybean seeds, known for their 99% purity and optimal protein and oil content. Their commitment to quality and experience in the agricultural industry positions them as a key player in the global soybean market."
DACK Trading LLC,Rehoboth Beach,,United States,11-50 Employees,2018,"DACK is a global agricultural broker that connects buyers and sellers of various agricultural products, including soybeans. The company's expertise lies in facilitating efficient international transactions in the wholesale market for high-quality agricultural goods."
Red River Commodities Inc,Fargo,,United States,251-500 Employees,,"Red River Commodities specializes in processing natural food products, including sunflower seed butter, which serves as a peanut alternative. The company's commitment to high-quality, allergen-free options aligns with the growing demand for diverse food ingredients."
Syngenta,Basel,,Switzerland,10001+ Employees,2000,"Syngenta is a leading global company in seed development and crop protection, emphasizing innovation and transparency. With a strong focus on research and development, Syngenta creates value for stakeholders through advanced agricultural solutions."
Grain Millers Inc.,Eden Prairie,,United States,501-1000 Employees,1975,"Grain Millers is a supplier of high-protein soybeans, which are ideal for producing various soyfood products such as tofu, soymilk, and soy protein. Their commitment to providing consistently good ingredients throughout the supply chain aligns with consumers' desires for safe and responsibly sourced food."
PRIDE Seeds,Pain Court,,Canada,51-100 Employees,,"PRIDE Seeds, a part of AgReliant Genetics, emphasizes its commitment to genetic innovation and offers a range of high-performing soybean hybrids, ensuring growers have access to top-tier products and agronomy support that can enhance yield and profitability."
ORGANIC PRODUCTS INDIA,India,,India,51-100 Employees,1988,"The company specializes in manufacturing and exporting a variety of organic food products, including soybeans, and is recognized as one of India's leading soybean suppliers. They emphasize the nutritional value and purity of their organic soybeans, highlighting their commitment to quality and organic farming."
