name,city,state,country,employees,founded,description
Rousselot,Mukwonago,,United States,1001-5000 Employees,1891,"Rousselot is a global leader in collagen-based solutions, making it highly relevant for those interested in gelatin, particularly for biomedical applications. With a long history in collagen since its founding in 1891, Rousselot specializes in developing specialty ingredients of animal origins, including gelatin."
PB Leiner,Vilvoorde,,Belgium,1001-5000 Employees,1880,"The company, PB Leiner, highlights its global gelatin production and the health benefits of gelatin, which is a consumable form of collagen essential for connective tissue, skin, and bones. Their commitment to quality and upcycling raw materials further underscores the value of their gelatin products."
Gelnex Gelatin,Itá,,Brazil,501-1000 Employees,1998,"Gelnex specializes in the production of gelatin and collagen, highlighting its commitment to high-quality products and innovation in this area."
Juncà Gelatines,Girona,,Spain,51-100 Employees,1947,"The company, Juncà Gelatinas SL, has been an expert in gelatin production since 1947, offering specialized gelatins for various applications in sectors like gastronomy, dairy, and beverages. Their products meet high-quality standards, certified by ISO 9001:2015 and FSSC 22000."
HALAL GELATIN,London,,United Kingdom,501-1000 Employees,2000,"Halal Gelatin® Functional Ingredients produces high-quality gelatins through the partial hydrolysis of collagen, which is sourced from natural materials like pig skins and bovine hides. Their extensive portfolio caters to various applications, including food, beverages, pharmaceuticals, and beauty care."
Seljel Jelatin A.Ş.,Beyoğlu,,Turkey,251-500 Employees,1961,"SelJel Jelatin Sanayi ve Ticaret A. S. is a prominent manufacturer of edible and pharmaceutical bovine gelatin, including halal-certified products. With over 60 years of experience, the company also produces hydrolyzed collagen peptides for various industries, ensuring compliance with EU food standards."
Life Supplies NV,Olen,,Belgium,11-50 Employees,2011,"Life SUPPLIES is a market leader in additives for the animal feed market, offering a wide range of products, including gelatin."
Jellatech,Raleigh,,United States,1-10 Employees,2020,"Jellatech is revolutionizing the gelatin market by producing high-quality, animal-free gelatin and collagen through innovative technologies. Their commitment to creating purer and more sustainable gelatin aligns with the growing demand for ethical and high-quality ingredients in various applications."
El Amin For Gelatin,Egypt,,Egypt,501-1000 Employees,2003,"The company, El Amin For Gelatin, is a major supplier of HALAL gelatin and offers customized gelatin for various applications. Their products are utilized in the food, pharmaceutical, health, and industrial sectors, highlighting their significance in manufacturing capsules and different types of glue."
Jellice Pioneer Europe B.V.,Emmen,,Netherlands,51-100 Employees,1941,"Jellice Pioneer Europe BV specializes in producing high-quality pork skin gelatin Type A, with a significant yearly capacity of 15,000 tonnes across its global factories. Their gelatin is well-suited for various applications, including confectionery, desserts, dairy, and health products, ensuring adherence to the highest quality and safety standards."
