name,city,state,country,employees,founded,description
Greif,United States,,United States,10001+ Employees,1877,"Greif Inc. offers a range of wrapping paper products, including gift wrap tubes, which are designed to enhance the presentation of gifts and create memorable moments. The company emphasizes its commitment to sustainable and circular solutions in paper packaging."
Huhtamaki,Espoo,,Finland,10001+ Employees,1920,"Huhtamaki Group specializes in sustainable packaging solutions, including a variety of paper wraps and bags. Their commitment to recyclable, compostable, or reusable products aligns with the growing demand for environmentally friendly wrapping options."
The Paper Wrapper,Mumbai,,India,51-100 Employees,,"The company specializes in wholesale gift wrap and packaging, emphasizing the importance of creative and effective packaging in making products stand out. They offer a range of products including gift wraps, which aligns directly with the query."
delfort,Austria,,Austria,101-250 Employees,2006,"delfort offers a diverse selection of gift wrapping papers, including transparent and colored options, designed for flawless printing and available in various colors. Their thinwrap® gift wrapping paper not only enhances the shopping experience but also allows for creative branding opportunities."
Intertape polymer group,Sarasota,,United States,1001-5000 Employees,1981,"IPG is a global manufacturer that offers a diverse range of packaging solutions, including various paper products. Their sustainable Curby® line provides eco-friendly packaging alternatives, which may include options suitable for wrapping."
International Paper,Memphis,,United States,10001+ Employees,1898,"International Paper is a leading global manufacturer of renewable fiber-based products, including corrugated packaging solutions. Their focus on sustainable practices aligns with the demand for environmentally friendly wrapping paper options."
WestRock,Norcross,,United States,10001+ Employees,1953,"WestRock specializes in sustainable, fiber-based packaging solutions, including a variety of paper products. The company actively supports clients' sustainability goals by developing recyclable packaging options."
Twin Rivers Paper Company,Caribou,,United States,1001-5000 Employees,,"The company specializes in high-quality specialty paper and offers custom designed gift tissue paper, which is ideal for wrapping. Their lightweight wrapping tissue is suitable for printing and packaging merchandise in retail stores, with options for tinting and customization."
Hallmark Cards Plc,Bradford,,United Kingdom,1001-5000 Employees,1910,"Hallmark offers a Christmas Wrapping Paper Pack that includes three paper rolls, two ribbons, and six tags, designed to enhance your gifting experience. This pack emphasizes quality and environmental responsibility, as it is made from FSC® certified materials."
"RENOVA - FÁBRICA DE PAPEL DO ALMONDA, S.A.",Torres Novas,,Portugal,501-1000 Employees,1939,"Renova is a manufacturer of innovative disposable paper products, including a range of specialty papers. With a focus on colorful designs and environmentally friendly practices, Renova meets consumer needs through its diverse offerings."
