name,city,state,country,employees,founded,description
Gilbert Rugby (Grays International),Rother,,United Kingdom,251-500 Employees,1823,"The company specializes in manufacturing and supplying a wide range of rugby products, including rugby balls, teamwear, boots, body armour, and training equipment. Notably, it has provided match balls for every Rugby World Cup since 1995 and serves many top international teams, making it a key player in the rugby equipment market."
Ram Rugby,Guildford,,United Kingdom,11-50 Employees,1999,"Ram Rugby is a UK-based designer and manufacturer of professional quality rugby equipment, including rugby balls, training gear, and ground equipment. With over 20 years of experience and a focus on customization, they serve a wide range of clients from grassroots clubs to professional teams, ensuring quick delivery and competitive pricing."
Rugby Imports LTD,East Providence,,United States,11-50 Employees,1971,"Rugby Imports is a dedicated manufacturer and distributor of rugby apparel and equipment, offering a comprehensive selection of products including match and training balls, training equipment, and custom uniforms, catering to teams and players at all levels. Their lineup features quality items from both their own brand and other renowned names, ensuring durability for rigorous play and training."
The Rugby Shop UK,United Kingdom,,United Kingdom,1-10 Employees,2020,"The Rugby Shop specializes in a wide range of rugby equipment, including boots, clothing, training gear, and essential accessories like rugby balls and protective wear. With a focus on high-quality products for players and coaches, they ensure competitive pricing and accessibility to all necessary rugby items."
Rugby Architectural Building Products,Concord,,United States,501-1000 Employees,1999,"Rugby Architectural Building Products specializes in a wide range of building products, including panels and countertops, which may be relevant for rugby equipment manufacturing. With over 100,000 SKUs, the company serves diverse markets, potentially supporting various project needs in the sports industry."
Rugbi Industrial Supplies Ltd,Neath,,United Kingdom,11-50 Employees,1990,"Rugbi Industrial Supplies specializes in a wide range of products, including personal protection equipment and site safety equipment, emphasizing quality and compliance with regulations. Their commitment to exceptional customer service and next-day delivery could be beneficial for those seeking reliable suppliers for rugby equipment."
World Rugby Shop,Hillsborough,,United States,11-50 Employees,1998,"World Rugby Shop is a specialized retailer offering a wide range of rugby equipment, including training balls, match balls, and apparel, catering to both professional and amateur players. Their commitment to enhancing the rugby experience is evident through their partnerships with major rugby organizations and a diverse selection of high-quality gear."
Players Sports,Waitematā,,New Zealand,11-50 Employees,2012,"Players Sports offers a wide range of rugby equipment, including Gilbert balls, headgear, shoulder pads, and tackle bags, available for online purchase."
Rugbystore,Peebles,,United Kingdom,11-50 Employees,1999,"Rugbystore is the UK's largest independent rugby retailer, offering a comprehensive selection of rugby equipment, including rugby boots, protective gear, and training accessories. With a focus on quality and customer service, they cater to both casual players and serious athletes, providing free UK delivery on orders over £100."
Intersport Elverys,Ireland,,Ireland,501-1000 Employees,1847,"Intersport Elverys offers a diverse selection of rugby equipment, featuring top brands like Gilbert and Canterbury, catering to both casual players and professionals. With a commitment to quality and exceptional customer service, the company ensures that the sporting community has access to high-quality athletic gear."
