name,city,state,country,employees,founded,description
Checkout.com,London,,United Kingdom,1001-5000 Employees,2012,"Checkout.com offers a comprehensive payment processing solution specifically designed for ecommerce businesses, featuring a global platform that supports over 150 currencies. With a focus on optimizing payment performance, Checkout.com enhances acceptance rates, reduces processing costs, and provides robust fraud protection, making it an ideal partner for businesses looking to streamline their payment operations."
PayPal,San Jose,,United States,10001+ Employees,1998,"PayPal offers a comprehensive payment processing solution through its Commerce Platform, allowing users to manage payments securely and efficiently. With features like invoicing and flexible payment options, it caters to both individual sellers and enterprises."
Total Processing,Manchester,,United Kingdom,11-50 Employees,2015,"Total Processing is dedicated to being a customer-focused payments company, offering an all-in-one payment processing solution designed for any business and customer journey. Their platform emphasizes seamless integration and the potential to reduce rates significantly, making it a compelling choice for effective payment processing."
Global Processing Services,London,,United Kingdom,251-500 Employees,2007,"Thredd offers a comprehensive platform for payment processing, providing flexible ways to create and manage payment cards. With dedicated support and innovative developer tools, they empower businesses to build and launch advanced payment solutions that enhance customer payment experiences."
Trust Payments,London,,United Kingdom,101-250 Employees,1997,Trust Payments offers innovative and seamless payment processing solutions that enhance customer experiences across various channels. Their commitment to creating omnichannel Converged Commerce™ solutions positions them as a leading fintech platform dedicated to simplifying payments for businesses and their customers.
Marqeta,Oakland,,United States,501-1000 Employees,2010,"Marqeta specializes in payment processing through its open API platform, enabling the swift launch of innovative payment solutions like virtual and physical debit and credit cards. With features such as Just In Time Funding and tokenization, Marqeta is well-equipped to enhance customer experiences across various industries."
Payment Processing Consultants,Town of Pittsford,,United States,11-50 Employees,1998,"Payment Processing Consultants is dedicated to providing innovative and secure payment processing services with transparent and simple rates, helping businesses navigate the complexities of the industry. Their team of experts is committed to evolving solutions that meet the changing needs of clients."
Moneris,Canada,,Canada,1001-5000 Employees,2000,"Moneris is proud to be Canada’s #1 payment processor, offering optimized payment processing solutions that empower business owners. Their focus on electronic payments and B2B payment solutions highlights their commitment to enhancing the payment experience for merchants."
ACI Universal Payments,Naples,,United States,1001-5000 Employees,1975,"The company offers robust payment processing solutions that enable secure, real-time management of critical payments, catering to thousands of organizations. Their services include advanced fraud management and support for various payment methods, ensuring exceptional experiences for in-store, online, and mobile transactions."
Payscape,Atlanta,,United States,251-500 Employees,2004,"Payroc specializes in providing top-notch payment processing solutions, offering services such as credit card processing, ACH transactions, and online invoicing. Their Integrated Payments Platform allows for seamless payment processing, supporting various payment types and enhancing cash flow for businesses."
