name,city,state,country,employees,founded,description
Complete Design & Packaging,Concord,,United States,51-100 Employees,2002,"Complete Design & Packaging offers a comprehensive range of custom corrugated packaging and display solutions, emphasizing creativity and high-graphics printing to help products stand out. Their advanced facility in Concord, North Carolina, features cutting-edge technology and a total turnkey approach, including assembly and distribution, ensuring efficiency and convenience for packaging projects."
Container and Packaging,Eagle,,United States,101-250 Employees,1971,"The company specializes in providing tailored packaging solutions across various industries, emphasizing their extensive experience and commitment to understanding customer needs. With a diverse inventory and a reputation for creative packaging designs, they offer valuable resources for businesses seeking effective packaging strategies."
MM Packaging,Vienna,,Austria,5001-10000 Employees,1898,"MM Packaging specializes in packaging and printing services, offering technologically advanced solutions for various sectors. The company emphasizes innovative packaging design, highlighting insights from their packaging designer, Carsten Busshoff, on future trends and inspirations in the field."
Packhelp,Warsaw,,Poland,251-500 Employees,2015,"Packhelp is a leading supplier of custom packaging that emphasizes environmentally-conscious solutions. Their platform allows businesses to design and order branded boxes easily, ensuring transparency and communication throughout the process."
Graphic Packaging,Atlanta,,United States,10001+ Employees,1978,"Graphic Packaging International specializes in paper-based packaging, offering a wide range of innovative solutions such as custom packaging and folding cartons. They focus on sustainability by using renewable and recyclable materials, making them a key player in the packaging design sector."
SGK,Des Plaines,,United States,5001-10000 Employees,1953,"SGK is a global provider of packaging solutions, specializing in package design and brand development. With extensive experience and a wide range of services, SGK enhances marketing efforts and transforms packaging ecosystems to meet evolving needs."
EU Design / Fenili Group,City of Kingston,,United States,251-500 Employees,1999,"The company, EU Design, specializes in packaging, along with buttons, fashion trims, and custom accessories for the apparel and home textile industries. They emphasize quality and craftsmanship in their manufacturing processes, which includes transforming and producing packaging at their mills in Italy, India, and China."
Premier Packaging LLC,Louisville,,United States,1001-5000 Employees,1994,"Premier Packaging specializes in innovative packaging solutions, offering a wide range of products and services, including custom boxes and design services. They cater to various industries, emphasizing sustainability and eco-friendly options."
WestRock,Norcross,,United States,10001+ Employees,1953,"WestRock is a prominent manufacturer of sustainable, fiber-based packaging solutions, emphasizing innovative packaging design through advanced materials science. They offer a diverse range of products, including corrugated containers and luxury packaging, and collaborate with clients to develop recyclable packaging that aligns with sustainability goals."
Orora Packaging Solutions,Buena Park,,United States,251-500 Employees,1947,"Orora Packaging Solutions specializes in custom packaging design, offering a variety of sustainable and innovative packaging options tailored to diverse industries. Their design services focus on creating unique packaging solutions that enhance brand identity while meeting sustainability goals."
