name,city,state,country,employees,founded,description
Signicast,Hartford,,United States,501-1000 Employees,1959,"Signicast specializes in investment casting, also known as lost wax casting, which involves creating a wax pattern and coating it with a ceramic slurry to form a mold. With over 150 alloys and advanced facilities, Signicast offers comprehensive casting services, addressing various manufacturing challenges for industries like automotive and medical."
General Foundry Service,San Leandro,,United States,101-250 Employees,1946,"General Foundry Service specializes in high-quality precision aluminum and zinc-aluminum castings, offering lost wax casting as a key manufacturing process. With over 70 years of experience, they provide tailored solutions and emphasize the advantages of investment and lost wax castings for various applications."
Zetwerk,Bengaluru,,India,101-250 Employees,2018,"Zetwerk specializes in manufacturing custom investment cast components, utilizing a wax pattern method to create high-quality parts with intricate designs and tight tolerances. They offer a variety of materials and secondary operations, ensuring precision and durability for applications in sectors like aerospace and medical devices."
Shilpan Steelcast Pvt. Ltd.,-,,-,,,"Shilpan Steelcast Pvt. Ltd. is a prominent manufacturer of investment castings, specifically utilizing the lost wax method to produce high-quality steel and alloy steel components. With a significant annual production capacity and a commitment to precision and customization, the company serves various industries globally."
Castings P.L.C.,Walsall,,United Kingdom,1001-5000 Employees,1835,"Castings P.L.C. is a UK-based manufacturer that specializes in iron casting and machining, offering a range of casting services including design assistance and rapid prototyping. Their expertise in various casting materials and advanced technologies positions them as a reliable partner for casting component needs."
Impro Precision Industries,Hong Kong Island,,China,5001-10000 Employees,1998,"Impro is a leading global manufacturer that specializes in precision investment casting, which is a key technique in the lost wax casting process. Their comprehensive solutions encompass various stages of production, ensuring high-quality, complex components for diverse markets such as automotive, aerospace, and medical equipment."
CIREX Foundry,-,,-,,,"CIREX is a prominent manufacturer that specializes in investment casting using the lost wax method, producing complex steel components for various industries, including automotive and machine construction. Their high-tech and environmentally friendly casting process ensures that intricate designs can be reliably produced in series."
Invest Cast,Minneapolis,,United States,51-100 Employees,1981,"Invest Cast Inc. is a leading manufacturer of investment metal castings, which is directly related to the lost wax casting process, emphasizing their expertise in producing high-quality prototypes and production castings. With advanced technologies like 3D printing, they significantly reduce lead times and offer a wide range of metal alloy options, ensuring precision and quality in their casting solutions."
Lianyungang Lida Green Energy Technology Co. Ltd,Dongguan,,China,251-500 Employees,2008,"Dongguan Yusheng Metal Products Co., Ltd, a subsidiary of Lida, specializes in lost wax precision parts trading and exporting, highlighting its commitment to high-quality products and technological innovation in the casting industry. With a focus on lost wax casting, the company leverages advanced technology to produce a diverse range of steel castings, positioning itself as a professional manufacturer in this field."
Eternal Alloy Cast Pvt Ltd,Rajkot,,India,251-500 Employees,2014,"Eternal Alloy Cast Pvt. Ltd. specializes in investment casting of ferrous and non-ferrous metals using the lost wax process, making it highly relevant for those interested in this technique. With over 20 years of experience and a production capacity of 1200 MT per annum, the company offers high-quality castings for various industries."
