name,city,state,country,employees,founded,description
Bread & Beyond,Lahore,,Pakistan,51-100 Employees,2007,"Bread & Beyond offers a variety of artisan breads, including a classic country white bread that is soft and fluffy, ideal for sandwiches and toasting. They also provide health-conscious options like country bran bread, which is rich in dietary fiber, and a nutritious multigrain bread that combines whole grains for added flavor and texture."
Delifrance,-,,-,,,"Délifrance specializes in frozen bakery products, including a wide variety of bread, from individual rolls to large loaves and classic baguettes, making it a key supplier for food service providers and retailers. With over 30 years of experience, the company emphasizes artisan techniques and high standards of taste and quality."
Kohberg Bakery Group,Aabenraa Municipality,,Denmark,501-1000 Employees,1969,"Kohberg has been dedicated to baking bread with Danish flour since its establishment in 1969, emphasizing the use of locally sourced ingredients. This commitment ensures that their bread is crafted by skilled bakers in Denmark, highlighting the quality and authenticity of their products."
Bread Hospitality Group,Norwich,,United Kingdom,11-50 Employees,2021,"Bread is a hospitality hub that provides comprehensive services to the hospitality industry, including recruitment and support, and collaborates with top consultants to enhance its offerings."
Rich Products Corporation,Buffalo,,United States,10001+ Employees,1945,"Rich Products specializes in a diverse range of food products, including a variety of wholesale pre-baked and ready-to-bake breads, alongside other baked goods like cookies and donuts. Their commitment to quality and creative food solutions makes them a key supplier in the bakery sector."
Moderna Alimentos S.A,Quito,,Ecuador,501-1000 Employees,1909,"The company provides comprehensive solutions for bakers, wholesalers, and industrial clients, highlighting its expertise in co-manufacturing, particularly in the bread sector."
Hovis Ltd,High Wycombe,,United Kingdom,1001-5000 Employees,1886,"Hovis Limited is a prominent manufacturer of bread, producing around 1.3 million loaves daily and emphasizing quality and dietary fiber in its products. With over 130 years of baking experience, Hovis offers a variety of popular bread lines, contributing to its commitment to healthy eating."
Bread Man Baking Company,Houston,,United States,11-50 Employees,2017,"Bread Man Baking Co. specializes in handcrafted, naturally-fermented artisan bread, supplying high-quality products to various partners, including restaurants and grocery retailers. Their commitment to quality and tradition ensures consistent, premium bread offerings."
backaldrin The Kornspitz Company GmbH,Asten,,Austria,501-1000 Employees,1964,"Backaldrin has a strong connection to bread through its initiatives like the opening of the House of Bread in Moscow and Asten, which serves as a hub for the international baking community."
PT Kartika Food Industry,Bandung City,,Indonesia,251-500 Employees,1974,"The company is a manufacturer in the food and bakery industry, producing signature baked goods, including bread, from Bandung, Indonesia. It emphasizes a culture of passion and innovation in its offerings."
