name,city,state,country,employees,founded,description
Royal Herbs,Giza,,Egypt,501-1000 Employees,1985,"Royal Herbs is a prominent producer of premium, all-natural herbal teas and infusions, offering a diverse range of flavors such as sweet fennel, lemongrass, and licorice. With a commitment to quality and sustainability, the company ensures its products are cultivated and packaged to meet high standards, distributing them globally."
Teacurry Teas,Dadri,,India,501-1000 Employees,1994,"Teacurry offers a range of herbal teas, including a specific blend designed to boost energy. Made from authentic herbs and free from sugar and artificial additives, these teas provide a natural and effective way to enhance vitality throughout the day."
Chaayos,New Delhi,,India,1001-5000 Employees,2012,"Chaayos, operated by Sunshine Teahouse Private Limited, offers a premium herbal tea option, God's Chai Herbal Tea, alongside a diverse selection of freshly made chai and snacks. Their focus on creating a unique tea experience blends traditional and modern flavors, making it a noteworthy destination for tea enthusiasts."
Luxmi Estates,Kolkata,,India,1001-5000 Employees,1912,"Luxmi Estates offers a vibrant collection of organic herbal teas, including Chamomile, known for its delicate floral aroma and soothing properties. Their commitment to quality and sustainability ensures that each tea is crafted from carefully sourced, single-origin herbs and botanicals, making it a perfect choice for those seeking caffeine-free relaxation."
Medikonda Nutrients,Hyderabad,,India,251-500 Employees,2015,"Medikonda Nutrients specializes in organic herbal plant-based ingredients, offering a wide range of products that are ideal for herbal teas. With a focus on high-quality organic herbs and a USDA-certified production facility, the company is well-equipped to meet the demands of the tea industry."
Vahdam Teas,New Delhi,,India,11-50 Employees,2015,"The company offers a variety of herbal teas, including Apple Cinnamon and Turmeric Tulsi Tisanes, highlighting their commitment to providing high-quality blends."
Traditional Medicinals,Sebastopol,,United States,51-100 Employees,1974,"Traditional Medicinals is a dedicated botanical wellness company that specializes in creating medicinal herbal teas. They offer over 57 varieties of wellness teas, crafted by expert herbalists and rigorously tested for quality, highlighting their commitment to ingredient purity and sustainability."
LEROS s.r.o.,Capital City of Prague,,Czechia,251-500 Employees,1954,"The company, LEROS, is a traditional Czech manufacturer that specializes in herbal teas, highlighting their natural health benefits and therapeutic properties. With over 60 years of experience in processing and procuring herbs, LEROS emphasizes the importance of nature's healing potential, offering a diverse range of aromatic herbal teas."
Herbion,Karachi Division,,Pakistan,1001-5000 Employees,,"Herbion is a prominent manufacturer of high-quality healthcare products, including herbal remedies. Their commitment to research and development has led to the creation of over 250 natural products, emphasizing innovative health solutions that promote wellness."
Rishi Tea & Botanicals,Milwaukee,,United States,51-100 Employees,1997,"Rishi Tea specializes in organic herbal teas, highlighting their Elderberry Healer, which combines elderberry, ginger, and licorice root for a soothing and flavorful experience. Their commitment to quality and sustainability ensures that their herbal offerings are crafted from premium, organic ingredients."
