name,city,state,country,employees,founded,description
OQEMA Group,Korschenbroich,,Germany,1001-5000 Employees,1922,"OQEMA Group operates a dedicated chemical logistics company, Juli.O, which efficiently manages transport operations for both bulk and tanker shipments. Juli.O employs its own drivers and vehicles, ensuring reliable and transparent supply chain processes, supported by advanced tracking systems."
LESCHACO - Lexzau Scharbau GmbH & Co. KG,Bremen,,Germany,1001-5000 Employees,1879,"The Leschaco Group is a global logistics service provider that specializes in comprehensive logistics solutions, including tank container operations and waste logistics, particularly for the chemicals sector. Their International Waste Logistics Department is well-versed in the regulations surrounding the transport and disposal of hazardous waste, ensuring compliance and efficient management of dangerous and non-dangerous residuals."
Hoyer,Hamburg,,Germany,501-1000 Employees,1946,"HOYER is an international logistics company that specializes in the transport and handling of industrial and chemical goods. They provide integrated logistics solutions, ensuring safe and efficient movement of liquids through various modes of transport, supported by extensive logistics facilities and a commitment to quality and safety."
Transportes Bertolini Ltda.,Manaus,,Brazil,1001-5000 Employees,1978,"The company specializes in logistics services for pharmaceuticals and hazardous materials, offering specialized storage systems and transportation solutions. With a focus on customized operations for various needs, it ensures safe and efficient logistics for sensitive products."
HazChem Logistics Management,Bangkok,,Thailand,251-500 Employees,2000,"HazChem Logistics Management is a specialized logistics service provider focusing on hazardous chemicals and dangerous goods for the chemical and pharmaceutical sectors. They offer a wide range of services, including DG warehousing, international freight forwarding, and bulk liquid transportation, all with a strong commitment to safety and security."
CHEMICAL EXPRESS,Frignano,,Italy,51-100 Employees,2013,"Chemical Express Srl specializes in the intermodal and road transport of liquid chemicals, including hazardous materials, across Europe. The company emphasizes timely deliveries, cost-effectiveness, and safety, making it a key player in chemical logistics."
Currenta,Leverkusen,,Germany,1001-5000 Employees,2008,"CURRENTA is a specialized service provider in chemical logistics, offering comprehensive solutions for the sustainable disposal of chemical by-products and the management of CHEMPARK locations. With extensive experience in site logistics and handling hazardous materials, CURRENTA ensures efficient supply chain processes tailored to the needs of both established chemical companies and startups."
TLS LOGISTICS,Karasu,,Turkey,1001-5000 Employees,2000,"TLS Logistics is a specialized logistics provider that offers a comprehensive range of transportation and supply chain solutions, including liquid transportation. With a focus on sectors like healthcare and dangerous goods, the company ensures secure and efficient logistics operations, making it well-equipped to handle the unique needs of chemical logistics."
Oiltanking,Hamburg,,Germany,1001-5000 Employees,1972,"Oiltanking is a prominent independent provider specializing in the storage of chemicals, along with mineral oils and gases, and has been engaged in tank storage logistics since 1972. The company operates a vast network of storage terminals across five continents, ensuring safe, efficient, and reliable services tailored to the needs of its clients in the chemical sector."
Connect Chemicals Group,Germany,,Germany,251-500 Employees,1998,"Connect Chemicals is a global producer and distributor of specialty chemicals, offering a wide range of products for various industries, including agriculture, cosmetics, and pharmaceuticals. Their expertise in custom manufacturing and efficient logistics ensures the effective fulfillment of customer needs through innovative solutions and a diverse product portfolio."
