name,city,state,country,employees,founded,description
Coreysa,Osuna,,Spain,51-100 Employees,1917,"Coreysa (Compañía Oleícola de Refinación y Envasado S.A.U.) specializes in the production and packaging of high-quality edible oils, including sunflower oil. With nearly 100 years of experience, the company refines over 200,000 kilograms of oil daily, ensuring a robust supply for the food and beverage industry."
Alporsaideya For Food Industries Co.,Egypt,,Egypt,251-500 Employees,2020,"Alporsaideya for Food Industries offers a range of sunflower oils, including MARSELO, MIRAMAR, and ZAZA, which are cholesterol-free and produced from non-GMO seeds. Their sunflower oil is suitable for cooking, baking, and salads, and has gained popularity in Egypt and beyond."
PC Oliyar,Ukraine,,Ukraine,251-500 Employees,2003,"Oliyar is a high-tech manufacturer that produces up to 340 tons of refined sunflower oil daily, available in various sizes. The company also offers unrefined sunflower oil and maintains high-quality certification standards."
Solpro,Moscow,,Russia,5001-10000 Employees,2004,"Solpro is a prominent player in the Russian vegetable oils industry, specializing in the production of sunflower oil, which is noted for its suitability in roasting and frying due to its low smoke point."
Olenex,Rolle,,Switzerland,251-500 Employees,,"Olenex offers a diverse range of high-quality edible oils, including sunflower oil, which is extracted from sunflower seeds and is available in heat-resistant and winterized forms. Their commitment to sustainable practices and reliable supply positions them as a trusted partner in the food supply chain."
exgspgmbh.com,-,,-,,,"EXGSP GMBH LLC is a manufacturer of refined deodorized edible oils, including refined deodorized winterized sunflower oil. Their products meet the State Standard and GOST 4492: 2017 requirements, ensuring high quality through advanced refining and deodorization technologies."
Golden Sun Mining Corp,Ukraine,,Ukraine,11-50 Employees,,"GoldenSun offers high-quality refined deodorized sunflower oil, which is non-GMO, cholesterol-free, and rich in antioxidants, making it ideal for cooking. The entire production process, from harvesting sunflower seeds to bottling, is carried out using modern equipment in Ukraine, ensuring the preservation of natural nutrients."
Aqaba Manufacturing and Refining Vegetable Oils Co.,Jordan,,Jordan,51-100 Employees,1992,"The company produces a range of high-quality vegetable oils, including sunflower oil, which is marketed under the Farah® brand. All their vegetable oil products, including sunflower oil, are 100% pure and natural, ensuring top quality for consumers."
Africa Sun Oil,Durban,,South Africa,251-500 Employees,1998,"Africa SunOil offers a comprehensive range of products, including various oils, which highlights their expertise in oil production. Their commitment to exceptional quality and a robust manufacturing process ensures that customers receive reliable and high-quality oil products."
KWS Group,Einbeck,,Germany,1001-5000 Employees,1856,"KWS SAAT SE & Co. KGaA highlights the importance of sunflowers as a key oil crop in southern and southeastern Europe, emphasizing their commitment to providing high-yield sunflower seeds suitable for various regions."
