name,city,state,country,employees,founded,description
"Powder Technology, Inc.",Arden Hills,,United States,11-50 Employees,1980,"PTI specializes in particle modification, including the production of talc powder, highlighting their expertise and consistency in this area. With over 40 years of experience, they have established themselves as a leader in the industry."
UDAIPUR MINERAL DEVELOPMENT SYNDICATE PVT LTD (UMDS),Jaipur Municipal Corporation,,India,1001-5000 Employees,1949,"Golcha Talc is a prominent supplier of high-quality talcum powder products, which are essential in various applications across industries."
20 Microns,Vadodara,,India,1001-5000 Employees,1987,"20 Microns Limited is a leading manufacturer of high-quality talc in India, suitable for various applications such as paints, ceramics, and cosmetics. Their commitment to innovation and product performance ensures that they deliver exceptional talc products to meet diverse industry needs."
Globe Cosmetics,Karachi Division,,Pakistan,251-500 Employees,,"Globe Cosmetics offers Broche 51 Talcum Powder in sizes of 125gm and 285gm, highlighting their commitment to providing high-quality personal care products."
Earth MineChem,Udaipur,,India,251-500 Employees,2012,"The company, Earth MineChem (EMC), is a leading manufacturer, supplier, and exporter of talc powder in India, highlighting its expertise in providing high-quality talcum powder for cosmetics and other applications."
Pratibha Refractory Minerals,Udaipur,,India,11-50 Employees,,"Pratibha Refractory Minerals is a specialized manufacturer of talcum powder, which is prominently used in cosmetic products like baby powder and body powders. Their talcum powder is designed to absorb moisture and reduce friction, and the company ensures high quality and compliance with international standards through rigorous quality checks."
Dongguan Taimeng Accessories,Dongguan,,China,11-50 Employees,,"The company, SS Merchandise Pty Ltd, highlights its production of talcum powder for the cosmetic industry and baby powder, emphasizing its commitment to quality and its role as a key player in the beauty market."
Sensient Beauty,France,,France,1001-5000 Employees,1882,"Sensient Beauty offers SENSIFEEL MICA ULTRA, a mineral sensory powder specifically designed to replace talc in cosmetic applications. This highlights the company's commitment to providing high-quality alternatives that enhance product performance while ensuring consumer safety."
Patco Pharmaceuticals Pvt Ltd.,Mumbai,,India,1-10 Employees,2015,"Patco Pharma offers premium talcum powder, a pharmaceutical-grade excipient that serves as an effective lubricant and anti-caking agent, making it suitable for both cosmetic and pharmaceutical applications. With a commitment to high quality and customized packaging, Patco Pharma ensures the integrity and safety of their products."
ZubaidasOfficial,Karachi Division,,Pakistan,1001-5000 Employees,1974,"The company offers Zubaida's Chicco Liquid Talc Nat Sens, a product designed to protect sensitive areas and keep skin feeling fresh and soft. This talcum powder alternative features absorbent properties and is formulated with beneficial ingredients, making it a suitable choice for those seeking high-quality body care products."
