name,city,state,country,employees,founded,description
ecotainable,Siegen,,Germany,,,"ecotainable offers consulting services in the field of energy efficiency and sustainability for industry, trade, and commerce. With our practical solutions, we support companies in maximizing energy efficiency, tapping into new potential, and securing cost savings."
Energy Consulting / Группа компаний,Moscow,,Russia,501-1000 Employees,2001,"Energy Consulting is a prominent player in the Russian audit and consulting market, offering a wide range of services including financial and tax consulting, due diligence, and IT consulting, particularly in implementing management information systems. Their expertise in both traditional and IT consulting makes them a versatile resource for businesses seeking comprehensive support."
MEPCO,Vilnius,,Lithuania,11-50 Employees,2008,"MEPCO specializes in energy consulting, offering services such as energy audits, performance certificates, and feasibility studies. Their expertise in Mechanical, Electrical, and Plumbing (MEP) design enhances their ability to provide tailored solutions for energy efficiency and compliance with industry standards."
ESP Consulting,London,,United Kingdom,11-50 Employees,2008,"ESP Consulting specializes in providing policy advice and implementation support to regulators and governments regarding the reform and regulation of energy markets and monopoly networks. With a strong track record since 2008, the company offers a range of energy consultant services, leveraging the extensive experience of its senior practitioners in the energy sector."
Wattmanager,Hungary,,Hungary,1-10 Employees,2017,"The company specializes in energy consulting with a strong emphasis on renewable energy and energy efficiency. Its services include RES simulation, city-level energy strategies, energy auditing, and sustainable transportation consulting, all aimed at supporting clients in their energy transition efforts."
Advanced Energy,Raleigh,,United States,101-250 Employees,1980,"The company offers a comprehensive range of energy consulting services focused on corporate decarbonization and sustainability. Their expertise includes renewables planning, EV infrastructure, and energy efficiency consulting, ensuring high-quality installation and optimal performance of renewable energy projects."
E&C Consultants - International Energy Procurement Consultancy,Kortrijk,,Belgium,51-100 Employees,2005,"E&C is an energy procurement consultancy that provides proactive advice to large companies on purchasing electricity and natural gas, including strategies for acquiring green energy. With an international team of experts, E&C combines global capabilities with local expertise to enhance energy management and contract negotiation."
TEP Energy,Zurich,,Switzerland,501-1000 Employees,1992,"The company specializes in energy consulting, focusing on cost/benefit assessments and the cost efficiency of energy measures. They provide strategic insights and data necessary for navigating the energy future, particularly in quantifying CO2 emissions in the building sector and updating energy perspectives for various sectors."
Green Energy Consulting,Gateshead,,United Kingdom,11-50 Employees,2021,"The company provides tailored energy management and support services, leveraging market intelligence to address individual energy needs and spending levels, which emphasizes their focus on green energy consulting."
Sargent & Lundy,Chicago,,United States,1001-5000 Employees,1891,"Sargent & Lundy has a dedicated energy consulting business led by Vince Heinz, who focuses on supporting the transition to renewable energy and grid modernization. With over 130 years of experience in power generation and transmission, the company emphasizes leadership and quality services in complex energy projects."
