name,city,state,country,employees,founded,description
CYCLE (formerly GetHenry),Berlin,,Germany,51-100 Employees,2018,"CYCLE specializes in sustainable e-mobility solutions, offering a subscription-based service that provides e-bikes tailored for delivery needs. Their operations across multiple European cities aim to enhance the delivery experience for bike couriers while reducing CO2 emissions."
GRUPO CYCLE,Spain,,Spain,1001-5000 Employees,2008,"CYCLE is a specialized service provider that offers comprehensive facility management services, including cleaning for educational institutions, which could be relevant for those interested in cycling-related events or activities in such venues. Their commitment to innovation and social responsibility, particularly through the inclusion of individuals with disabilities, highlights their dedication to creating productive and inclusive environments."
Cyclez,France,,France,1-10 Employees,2013,"Cyclez is a specialized service provider that has been enhancing cycling solutions for businesses and communities since 2013. They offer a variety of services, including bike-sharing systems, infrastructure development, and the sale and rental of bicycles, particularly electric and cargo bikes."
Cycloon Post & Fietskoeriers,Zwolle,,Netherlands,1001-5000 Employees,1999,"Cycloon is a delivery service that prioritizes environmentally friendly and socially responsible practices, specializing in the fast and efficient delivery of mail and packages throughout the Netherlands, predominantly using bicycles. This commitment to cycling not only emphasizes sustainability but also supports the development of individuals from diverse backgrounds."
Cycle Solutions - the Cycle to Work Scheme,Swansea,,United Kingdom,51-100 Employees,,"Cycle Solutions is dedicated to promoting cycling as an eco-friendly commuting option through its Cycle to Work schemes, offering employees significant savings on bicycles and equipment. Their services include a user-friendly online administration system and a smartphone app that tracks health and environmental benefits, making cycling an attractive choice for sustainable transportation."
Eat Sleep Cycle,Girona,,Spain,11-50 Employees,2015,"Eat Sleep Cycle offers unique cycling tours across Europe, along with bike rental services and cycling holidays, catering to both leisure and serious cyclists. Their Girona Hub serves as a community space for cyclists, providing high-quality bike hire and a range of cycling experiences."
Custom Cycling,Erlinsbach (AG),,Switzerland,1-10 Employees,,"The company specializes in bicycles, offering personalized consulting, sales, and custom assembly of TREK and Diamant bikes. They also provide servicing, bike fitting, and cycling coaching services to enhance the overall biking experience."
Cycling UK,Guildford,,United Kingdom,11-50 Employees,1878,"Cycling UK is a prominent national cycling charity dedicated to promoting cycling through community projects, training, and advocacy for accessibility and safety. Their affiliated group, Connect Cycling, focuses on making cycling enjoyable and inclusive for adults of all skill levels, offering social rides and support for beginners."
CYCLING France,Castelnau-le-Lez,,France,11-50 Employees,2021,"CYCLING specializes in retailing and repairing bicycles for various types of cycling enthusiasts, including leisure and competitive riders. Their extensive product range covers mountain biking, urban cycling, road cycling, and electric-assisted bikes, ensuring they meet the diverse needs of all cyclists."
British Cycling,Manchester,,United Kingdom,251-500 Employees,1959,"British Cycling is the national governing body for cycling in Britain, supporting various disciplines and enhancing participation at all levels. They offer over 100 membership benefits, focusing on representing cyclists' interests and promoting cycling activities nationwide."
