name,city,state,country,employees,founded,description
Intertape polymer group,Sarasota,,United States,1001-5000 Employees,1981,"IPG is a global provider of packaging solutions, offering a diverse range of products, including various stretch films. Their commitment to sustainable packaging alternatives is exemplified by their Curby® line, which includes innovative stretch film solutions."
Helluva Container,Elk Point,,United States,11-50 Employees,2003,"Helluva Container is a prominent manufacturer and distributor that offers a range of packaging solutions, including stretch film products. The company's commitment to sustainability and efficient logistics makes it a valuable resource for businesses seeking high-quality industrial packaging."
Manupackaging UK Ltd,United Kingdom,,United Kingdom,51-100 Employees,1993,"Manupackaging offers a diverse selection of stretch films specifically designed to ensure the safety and protection of products. Their Pre-Lite® range, extruded and converted on-site, emphasizes performance while significantly reducing plastic consumption."
Rolls Stretch Film,Wuxi City,,China,51-100 Employees,2003,"The company is a leading supplier of stretch films and related products for the packaging industry, emphasizing their commitment to quality and innovation. With over 10 years of experience, they provide a wide range of stretch film solutions that protect loads from damage, making them a trusted resource for packaging distributors."
Abco Kovex,Dublin,,Ireland,11-50 Employees,1987,"The company is a leading distributor and manufacturer of packaging supplies, including stretch film rolls under the brand Abco Kovex. They emphasize efficient and cost-effective solutions for packing, wrapping, and transporting goods."
Zakład Produkcji Folii Efekt Plus,Warsaw,,Poland,251-500 Employees,2006,"The company, Efekt Plus Sp. z o.o., specializes in producing high-quality stretch film, including the popular black stretch film. Their products effectively protect loads from mechanical damage and environmental factors, and they continuously enhance their stretch films to ensure high durability at competitive prices."
Humi Pak,-,,-,,,"Humi Pak specializes in a variety of packaging solutions, including stretch film, which is essential for protecting and securing products during storage and transportation. With over 35 years of experience, the company is committed to delivering high-quality packaging products to meet diverse customer needs."
Paragon Films,Broken Arrow,,United States,251-500 Employees,1988,"Paragon Films specializes in manufacturing economical and sustainable stretch film products, emphasizing high performance and cost savings through innovative technology and proprietary processes. Their commitment to sustainability and continuous improvement ensures that their stretch film solutions provide excellent load containment and overall value to customers."
Sigma Stretch Film,Lyndhurst,,United States,51-100 Employees,1994,Sigma Stretch Film emphasizes its commitment to delivering high-quality stretch film products that are environmentally conscious and designed for ease of use. Their innovative approach and support from sales and marketing teams ensure that they can meet diverse packaging needs effectively.
Macfarlane Packaging,Coventry,,United Kingdom,251-500 Employees,1949,"Macfarlane Packaging offers hand stretch film designed for manual stretch wrap applications, enhancing product protection during storage and transit. Their expertise in packaging solutions aims to increase efficiency and reduce costs while committing to sustainable practices."
