name,city,state,country,employees,founded,description
Hydraulico as,Odder Municipality,,Denmark,11-50 Employees,1946,"Hydraulico specializes in the design and production of hydraulic presses, having manufactured over 4,000 units since its founding in 1946. They offer a range of presses, including standard and custom models with capacities up to 10,000 tons, catering to various manufacturing needs."
Schuler AG,Göppingen,,Germany,5001-10000 Employees,1839,"The company highlights its expertise in hydraulic press technology, emphasizing its production capabilities with a fully automated 5,000-ton system from Schuler. This technology is particularly relevant for sectors like electric motor and generator production."
YANGLI GROUP CORPORATION LTD,Yangzhou City,,China,5001-10000 Employees,1966,"The company specializes in hydraulic press solutions for metal forming, emphasizing their efficiency and precision in industrial applications, which are crucial for optimizing production and ensuring product quality."
Micro Hydrotechnic Pvt Ltd,New Delhi,,India,51-100 Employees,2003,"Micro Hydrotechnic Pvt Ltd specializes in high precision hydraulic press machines for various industrial applications, offering customized solutions such as cold forging and rubber molding presses. With a focus on innovation and support throughout the project lifecycle, they provide a wide range of hydraulic press options."
TOX Pressotechnik,Romeoville,,United States,501-1000 Employees,1978,"TOX® PRESSOTECHNIK is a leading manufacturer of hydraulic presses and press drives, offering innovative solutions for the sheet metal joining industry. Their focus on customer needs ensures high performance and reliability in their products, making them a key player in the automotive sector and beyond."
Santec Group,Gurugram,,India,51-100 Employees,1999,"Santec Group is a prominent manufacturer and exporter of hydraulic presses, among other industrial machinery. They offer a variety of hydraulic presses and provide comprehensive services including spare parts and after-sales support."
S S AIR HYDRO POWER,India,,India,11-50 Employees,2014,"S S Air Hydro Power specializes in designing and manufacturing high-quality hydraulic presses and solutions, ensuring they meet world standards at competitive prices."
Fagor Arrasate,Arrasate/Mondragón,,Spain,501-1000 Employees,1957,"FAGOR ARRASATE specializes in the design and manufacture of hydraulic presses, offering capacities from 6,300 kN to 120,000 kN, making them a key player in the industry. They provide integrated stamping systems and focus on innovation to deliver cost-effective solutions for medium to low volume part production."
MULTIPRESS,Mount Carmel,,United States,11-50 Employees,,"MULTIPRESS specializes in providing a wide range of customized hydraulic press solutions tailored to meet diverse operational needs. With over 75 years of experience, they offer high-quality hydraulic presses designed for various applications, ensuring expert support and service."
Bucher Hydraulics,-,,-,,,"Bucher Hydraulics is a leading manufacturer of hydraulic components and systems, offering a diverse range of products such as pumps and valves specifically designed for hydraulic applications. Their expertise in mechanical engineering ensures the delivery of innovative solutions that enhance the performance and efficiency of fluid power systems."
