name,city,state,country,employees,founded,description
Drylet Inc.,Houston,,United States,11-50 Employees,2013,"Drylet is a bioremediation technology company that utilizes microbiology and material science to enhance organic waste treatment. Their patented biocatalysts significantly boost microbial activity, making them effective in addressing hydrocarbon contamination through accelerated biodegradation processes."
Delta Remediation Inc,Edmonton,,Canada,11-50 Employees,2015,"DELTA Remediation specializes in ex-situ and in-situ hydrocarbon bioremediation solutions, utilizing innovative technology that combines microbes, advanced chemistry, and engineering to restore contaminated environments. Their expertise and commitment to environmental restoration position them as a leading provider in the bioremediation field."
Clean Harbors,Norwell,,United States,10001+ Employees,1980,Clean Harbors is a prominent environmental service provider that specializes in hazardous waste management and offers comprehensive environmental cleanup services. Their focus on remediation and waste management directly relates to bioremediation efforts.
Skyhawk Global Ltd,Barry,,United Kingdom,1-10 Employees,2015,The company is dedicated to providing advanced bioremediation technologies that effectively tackle environmental issues related to soil and water contamination. Their mission focuses on reducing human impact on the environment through innovative and sustainable decontamination solutions.
Novorem,Moss Vale,,Australia,1-10 Employees,2012,"Novorem specializes in bioremediation solutions, offering expertise in microbiology and advanced techniques for the degradation of chlorinated solvents in groundwater. Their services include a range of bioremediation products and strategies aimed at sustainable environmental remediation for various contaminants."
Veolia Energy,Dongcheng District,,China,1001-5000 Employees,,"Veolia is dedicated to providing solutions for environmental challenges, including soil remediation. Their focus on transforming waste into valuable resources and promoting sustainable practices directly aligns with bioremediation efforts."
EOS Remediation,Raleigh,,United States,11-50 Employees,2002,"EOS Remediation specializes in in situ bioremediation products that effectively transform groundwater contaminants into non-toxic end products. With a commitment to developing innovative technologies and providing personalized support, EOS Remediation addresses various contaminants, enhancing the remediation process."
SWS Environmental Services,Panama City Beach,,United States,501-1000 Employees,1981,"NRC is a leading provider of environmental remediation services, offering comprehensive solutions that address the environmental challenges faced by various sectors, including oil and gas, transportation, and industrial services. With a proven track record in managing large-scale response projects and site remediation, NRC is well-equipped to meet customers' environmental needs and regulatory obligations."
TRC Companies,Lowell,,United States,1001-5000 Employees,1961,"TRC specializes in environmental remediation, offering lifecycle engineering and remediation services that can effectively address complex environmental challenges. Their expertise in this area positions them as a key player in bioremediation efforts."
TRM Remediation Management Limited,Erewash,,United Kingdom,11-50 Employees,,"TRM, or Telluric Remediation Management Limited, specializes in bioremediation and has established itself as a leading contractor in the remediation of contaminated land, groundwater, and effluent treatment. With over 20 years of experience, TRM utilizes extensive scientific knowledge to effectively address the challenges presented by contaminated sites."
