name,city,state,country,employees,founded,description
Van Oord,Rotterdam,,Netherlands,1001-5000 Employees,1868,"Van Oord is a leading international contractor that specializes in dredging and marine engineering. The company offers innovative solutions for maritime challenges, including land reclamation and offshore wind park installation."
Ellicott Dredges,Baltimore,,United States,101-250 Employees,1885,"Ellicott Dredges is a global leader in dredging systems, having supplied over 2000 medium-sized cutter suction dredges to various customers worldwide. Notable projects include the delivery of multiple dredges for emergency needs and significant contributions to water supply efforts in Puerto Rico."
Muddy Water Dredging LP,United States,,United States,1-10 Employees,2022,"The company is a leading provider of dredging services, particularly in muddy water environments, with a strong emphasis on operational performance, environmental quality, and safety."
Leader Dredger,Port-Harcourt,,Nigeria,251-500 Employees,1986,"The company, Leader Dredger, offers a range of dredging services including installation, testing, training, maintenance management, and technical assistance, highlighting their expertise in providing comprehensive support for dredging operations."
Dredgit Corporation,Houston,,United States,51-100 Employees,2011,"Dredgit Corporation specializes in critical infrastructure maintenance services across various sectors, including marine and environmental, which may encompass dredging-related activities. With a strong track record since 2011, they have successfully executed challenging projects for major clients like the U.S. Army Corps of Engineers and the U.S. Coast Guard."
Royal IHC,Kinderdijk,,Netherlands,1001-5000 Employees,1965,"The company specializes in providing cost-efficient equipment and full-service solutions for the dredging industry, emphasizing their commitment to efficiency and sustainability. They offer comprehensive support, including design, engineering, and lifecycle management for integrated vessels and equipment."
Wasa Dredging,Vaasa,,Finland,51-100 Employees,1985,"Wasa Dredging specializes in dredging and has over 35 years of experience, designing and manufacturing its own effective and reliable dredging equipment. With a modern fleet and a commitment to continuous learning, the company has successfully completed over 100 projects, positioning itself as a key player in the European dredging market."
Union Dredgers & Marine Cont Co LLC,Dubai,,United Arab Emirates,251-500 Employees,2007,"Union Dredgers and Marine Contracting (UDMC) specializes in both small maintenance and long-term dredging contracts, emphasizing high-quality service and customer satisfaction. With a commitment to environmental sustainability and continuous innovation, UDMC ensures efficient and safe dredging operations."
Evergreen North America Industrial Services,La Porte,,United States,1001-5000 Employees,2000,"Evergreen North America is a prominent service provider that offers specialized dredging services, among other environmental and industrial cleaning solutions. Their expertise in this area, along with a commitment to safety and advanced technologies, positions them as a reliable partner for addressing operational and environmental challenges."
Dredging Services,Melbourne,,Australia,11-50 Employees,,"Marina Dredging Services specializes in dredging and desilting for ports, marinas, and waterways, using innovative mini-dredgers to efficiently remove sediment and silt. Their services ensure navigable depths and support environmental management, facilitating safe passage for vessels."
