name,city,state,country,employees,founded,description
Sonoco Products Company,Hartsville,,United States,10001+ Employees,1899,"Sonoco Products Company offers a range of paperboard solutions for industrial packaging, including products for tubes, cores, and edge protection, emphasizing their commitment to sustainability and quality. Their integrated packaging solutions not only enhance product quality but also contribute to unique customer experiences and brand identity."
WestRock,Norcross,,United States,10001+ Employees,1953,"WestRock is a key player in sustainable packaging solutions, offering a diverse range of virgin and recycled paperboard products. They have partnered with Swiss Chalet to promote recyclable paperboard packaging, aligning with their commitment to sustainability."
"Paperworks Industries, Inc.",Lower Merion Township,,United States,1001-5000 Employees,2008,"The company, PaperWorks, specializes in providing a wide range of paperboard solutions, including both coated and uncoated options for various applications such as carton manufacturing and food packaging. With over 350 years of experience in the paperboard industry, they emphasize sustainability and innovation in their products."
Graphic Packaging,Atlanta,,United States,10001+ Employees,1978,"Graphic Packaging International is a leading manufacturer of paperboard and paper-based packaging, producing items like paper cups and trays for renowned brands across various sectors. Their commitment to renewable, recycled, and recyclable materials highlights their focus on sustainability in packaging solutions."
Atlantic Packaging Products Ltd,Canada,,Canada,1001-5000 Employees,1945,"Atlantic Packaging Products specializes in manufacturing 100% recycled paper, including containerboard, highlighting their commitment to innovative and sustainable packaging solutions. Their extensive experience since 1945 positions them as a leader in eco-conscious packaging options."
Paper Board Alliance,Milan,,Italy,251-500 Employees,2020,"The Paper Board Alliance specializes in manufacturing greyboard sheets for use as interleaves and separators in packaging, particularly for the hygienic sector like tissue paper. Their extensive experience and focus on high-performance products cater to various converters in sectors such as packaging and displays."
Southern Champion Tray,Chattanooga,,United States,501-1000 Employees,1927,"Southern Champion Tray specializes in manufacturing paperboard food trays and offers over 500 stock products and more than 1,000 custom packaging solutions. They emphasize sustainability and efficient logistics through their private trucking fleet, ensuring timely delivery across the continental United States."
Cardbox Packaging,Vienna,,Austria,101-250 Employees,2011,"The company specializes in producing high-quality carton packaging, particularly for the luxury and brand-name sectors, with a strong commitment to environmentally responsible practices and innovations. They are dedicated to supporting the circular economy through fiber-based packaging solutions."
PPB Ltd,Leeds,,United Kingdom,51-100 Employees,1979,"PPB has a strong foundation in paper and board, having evolved from its origins as a stockist merchant to a key distributor of various display materials, including a wide range of paperboard options. Their extensive experience and commitment to sustainability make them a reliable source for paperboard and other display materials."
AR Packaging,Malmo,,Sweden,10001+ Employees,2011,"AR Packaging, a leading manufacturer in the European packaging sector, specializes in innovative paperboard solutions, including direct fill containers, which cater to various consumer markets. Their commitment to sustainability and environmentally optimized production methods highlights their focus on providing high-quality, eco-friendly packaging options."
