name,city,state,country,employees,founded,description
Ansaldo Energia,Argenta,,Italy,1001-5000 Employees,1853,"The company emphasizes its commitment to energy generation, highlighting geothermal energy as a key focus, which harnesses the heat from the earth."
Go Geothermal Ltd,United Kingdom,,United Kingdom,11-50 Employees,2006,"Go Geothermal is a proud member of the Ground Source Heat Pump Association, highlighting its commitment to the geothermal energy sector. The company focuses on innovative products and offers a wide range of geothermal solutions, ensuring prompt delivery and excellent customer service."
Star Energy Geothermal,Special capital Region of Jakarta,,Indonesia,501-1000 Employees,2003,"Star Energy Geothermal is Indonesia's largest geothermal energy producer, managing operations that generate 886 MW of renewable energy. Their expertise and commitment to clean energy significantly contribute to the transition towards sustainable power sources in Indonesia."
Diverso Energy,Canada,,Canada,1-10 Employees,2014,"Diverso Energy specializes in providing geothermal solutions for various large real estate projects, including condo buildings, multi-family developments, and commercial properties."
Mercury,Waitematā,,New Zealand,501-1000 Employees,1999,"Mercury is a key player in renewable energy generation, with a strong focus on geothermal power. The company is committed to providing innovative and sustainable energy solutions, contributing to a cleaner energy future."
GEG ehf.,Reykjavik,,Iceland,11-50 Employees,2019,"GEG Geoneer emphasizes the importance of geothermal energy as a global resource that can provide clean baseload electricity and direct uses for various applications. Their innovative engineering approaches optimize both new and existing geothermal plants, contributing to the goals of net zero carbon and climate adaptation."
International Geothermal Association,Bonn,,Germany,11-50 Employees,1988,"The International Geothermal Association (IGA) emphasizes the crucial role of geothermal energy in transitioning to a renewable-based economy, highlighting its potential to provide affordable and clean energy. They are dedicated to promoting geothermal resources and innovative technologies, positioning geothermal as a key solution for sustainable energy needs."
Gradient Geothermal,Denver,,United States,1-10 Employees,,"Gradient Geothermal Inc. specializes in innovative geothermal solutions, providing its HXC System to optimize energy use and reduce the carbon footprint in the oil and gas industry. With a focus on transforming hydrocarbon infrastructure, the company positions itself as a leading producer of geothermal energy, contributing to a sustainable, low-carbon future."
Storengy UK,Northwich,,United Kingdom,11-50 Employees,,"Storengy UK, a subsidiary of ENGIE, is focused on becoming a leading provider of sustainable energy solutions, which includes their interest in geothermal energy."
CausewayGT,Dublin,,Ireland,1-10 Employees,2020,"Causeway Energies is a technology-driven geothermal operating company dedicated to advancing geothermal energy solutions. Their mission focuses on providing clean, affordable, and reliable heating and cooling, contributing to the transition to green energy and supporting the decarbonization of heat."
