name,city,state,country,employees,founded,description
New Britain Palm Oil,Port Moresby,,Papua New Guinea,10001+ Employees,1960,"The company is a sustainable palm oil manufacturer that emphasizes research and development within the palm oil industry, highlighting its commitment to certified sustainable practices."
Golden Agri-Resources,Singapore,,Singapore,10001+ Employees,1996,"Golden Agri-Resources (GAR) is a leading producer of palm oil, generating approximately 2.94 million tonnes of crude palm oil in 2023. They offer a diverse range of high-quality palm oil derivative products, including cooking oil and margarine, catering to both consumer and industrial needs."
Oleana,Quito,,Ecuador,501-1000 Employees,1965,"The company specializes in sustainable palm oil products, operating across all production stages and prioritizing sustainability by partnering with small producers and ensuring compliance with RSPO standards. With over 50 years of experience in the industry, it offers refined palm oil and promotes non-GMO practices."
DAABON UK,London,,United Kingdom,1001-5000 Employees,,"DAABON is one of Colombia's largest producers of sustainable crops, including palm oil, which is used in various industries worldwide. The company emphasizes its commitment to sustainable practices in palm oil production, positioning itself as a leading supplier in the UK market."
Archer Daniels Midland Company,Chicago,,United States,1001-5000 Employees,1902,"ADM offers a range of palm oil products that are ideal for various applications, including baked goods, confectionery, and frying, due to their solid fat properties and stability."
Goodhope,San Jose,,Philippines,10001+ Employees,2008,"The company emphasizes its commitment to sustainability in palm oil production, adhering to a strict no deforestation, no peat, no human exploitation (NDPE) policy. It is a member of the Roundtable on Sustainable Palm Oil (RSPO), which supports the production of sustainable palm oil through a certification system."
PT. Pacific Palmindo Industri,City of Medan,,Indonesia,501-1000 Employees,1999,"The company actively produces high-quality edible oil products from Crude Palm Oil (CPO) and Crude Palm Kernel Oil (CPKO), ensuring their products meet international quality standards through rigorous refining processes."
PT SMART Tbk,Special capital Region of Jakarta,,Indonesia,10001+ Employees,1962,"PT SMART Tbk is a prominent Indonesian company that focuses on the sustainable production of palm oil, operating extensive plantations and processing facilities. They cultivate and refine palm oil into various products, including cooking oil and biodiesel, and actively participate in the global trading of palm oil-based goods."
IOI Corporation,Putrajaya,,Malaysia,10001+ Employees,1969,"IOI Corporation Berhad is a major player in the global palm oil industry, actively engaged in both the cultivation of oil palm and the processing of palm oil. With extensive plantations in Malaysia and Indonesia and advanced manufacturing facilities, the company emphasizes sustainable practices and high-quality production in its operations."
Alcopalma,Ecuador,,Ecuador,51-100 Employees,1972,"The company is a pioneer in sustainable palm oil production in Ecuador, emphasizing its commitment to social responsibility and positive long-term impacts through organic practices. Their products are sourced from smallholders certified by both the European Union and the USA NOP standards."
