name,city,state,country,employees,founded,description
Inogen,Goleta,,United States,251-500 Employees,2001,"Inogen, Inc. specializes in portable oxygen systems that concentrate oxygen for patients, offering a reliable source of supplemental oxygen for daily activities and rest. Their commitment to innovation and evidence-based data highlights the effectiveness of their oxygen therapy devices, positioning them as a leader in the portable oxygen concentrator market."
BMC Medical,Dongcheng District,,China,251-500 Employees,2001,"The company is dedicated to enhancing patient comfort and compliance through advanced technology, particularly with their H-80 series High Flow Oxygen Therapy Device, which addresses various clinical treatment needs. They also provide integrated services for sleep-disordered breathing and chronic respiratory diseases, emphasizing the importance of proper oxygen therapy for conditions like sleep apnea and COPD."
Air Liquid Gas,Malmo,,Sweden,10001+ Employees,1902,"Air Liquide is a prominent provider of gases and solutions for various industries, including healthcare and renewable energy. Their expertise in innovative technologies and sustainable practices positions them as key players in the development of gas solutions, particularly in areas related to water management and hydrogen technologies."
OXYGEN Advanced Sports Education,Lausanne,,Switzerland,11-50 Employees,2019,"Oxygen is a key player in online sports education, providing high-quality academic content and equipping students with essential knowledge and skills for professional growth in the sports industry."
Oxygen Media,Waitematā,,New Zealand,1-10 Employees,2017,"The company has successfully utilized its Oxygen digital marketing strategy to build a new e-commerce business, Oxyfit, demonstrating its effectiveness in generating rapid growth and establishing a brand."
Preferred Homecare / Lifecare Solutions,Phoenix,,United States,1001-5000 Employees,1997,"The company provides supplemental oxygen services tailored to fit your lifestyle, along with a range of respiratory care equipment and medical supplies."
Item Oxygen s.r.l.,Altamura,,Italy,11-50 Employees,,"Item Oxygen specializes in designing and distributing advanced solutions for healthcare, including systems for the production of oxygen and medical air. Their commitment to quality, safety, and sustainability highlights their innovative approach to health-related technologies."
Oxygen,Les Ulis,,France,11-50 Employees,2001,"Oxygen is a French company that specializes in clean air management and laminar flow technology, offering a wide range of equipment designed to ensure high air quality. Their products and services are essential for sectors such as pharmaceuticals, healthcare, and research, making them a key player in maintaining clean air environments."
Intersurgical,New York,,United States,1001-5000 Employees,1991,"Intersurgical offers products related to oxygen therapy, highlighting their focus on this essential medical service."
Orbit Medical,Chicago,,United States,51-100 Employees,2005,"Orbit Medical is a leading provider of Durable Medical Equipment (DME) in the Midwest, specializing in Home Respiratory services, which typically include oxygen supply and delivery. With a focus on high-quality service, they ensure patients receive their oxygen and other medical supplies through a dedicated delivery system."
