name,city,state,country,employees,founded,description
Libo Cosmetics,Taichung,,Taiwan,,,"The company specializes in providing comprehensive solutions for cosmetic packaging, including innovative and high-quality designs for products like lipstick. Their commitment to customer success and sustainable practices positions them as a leader in the cosmetic packaging industry."
Mary Kay Global,Addison,,United States,10001+ Employees,1963,"Mary Kay offers a variety of lip products, including multitasking lip and cheek duos and a selection of lipsticks. These products can be purchased exclusively through Independent Beauty Consultants."
Avon,Northampton,,United Kingdom,10001+ Employees,1886,"Avon offers a diverse range of beauty products, including the mark. Lip Stylo Set, designed to enhance your lip look. The company's commitment to innovation ensures that their makeup reflects the latest trends."
Classic Cosmetics,Los Angeles,,United States,11-50 Employees,1988,"Classic Cosmetics Inc. is a leading contract manufacturer of high-quality color cosmetics, including a range of lip products such as lipstick, lip gloss, and lip balm. Their expertise in formulating and commitment to customer service ensure they can meet diverse cosmetic needs from concept to launch."
SUGAR Cosmetics,Mumbai,,India,1001-5000 Employees,2012,"SUGAR Cosmetics offers a diverse range of high-performance, cruelty-free lip products, including mini liquid lipsticks. Their commitment to bold and independent styles ensures that there is something for everyone, from subtle to striking lip looks."
BUXOM Cosmetics,New York,,United States,11-50 Employees,,"The company specializes in bold lip products, including their Keep It Spicy Full-On™ Plumping Lipstick, which enhances sensuality and boosts confidence with rich, creamy satin color. This lipstick is designed to hug lip contours and smooth the appearance of lip lines."
Avon Products,London,,United Kingdom,10001+ Employees,1886,"Avon is known for its innovative and trend-driven beauty products, including the Avon True Color Perfectly Smooth Lipstick, which features moisturizing jojoba oil for smoother and healthier lips. Their commitment to inclusivity and empowering women through beauty makes their cosmetics accessible and appealing to a diverse audience."
Bluemercury,Washington,,United States,501-1000 Employees,1999,"Bluemercury offers a selection of Bobbi Brown Lip Color, highlighting its status as a bestseller with a creamy, semi-matte formula. The company emphasizes personalized service and an enhanced beauty shopping experience, making it a go-to destination for luxury cosmetics."
Diempaques S.A.S,Bogota Capital District - Municipality,,Colombia,11-50 Employees,,"The company specializes in packaging solutions for the cosmetic industry, with a particular focus on innovative consumer goods, including lipsticks."
Shine Cosmetics,Lindon,,United States,1001-5000 Employees,2017,"The company specializes in high-quality cosmetics, including a range of lip products designed to empower women and enhance their beauty. Their Shine Cosmetics Lip Case, crafted from premium leather, offers a stylish and functional way to store lip products."
