name,city,state,country,employees,founded,description
Clean Harbors,Norwell,,United States,10001+ Employees,1980,"Clean Harbors is a leading hazardous waste disposal company in North America, offering comprehensive services for the handling and disposal of various types of waste, including radioactive materials. Their extensive network of facilities and specialized services positions them as a key provider in the management of hazardous and radioactive waste."
Waste Control Specialist LLC,Dallas,,United States,101-250 Employees,1994,"Waste Control Specialists (WCS) offers comprehensive solutions for the treatment, storage, and disposal of low-level radioactive wastes (LLRW), being the only commercial facility in the U.S. licensed for this purpose. They provide safe and secure long-term disposal options that protect the environment, utilizing the unique geology of their sites to enhance safety."
INTERA Petroleum Consultants,Austin,,United States,101-250 Employees,1974,"INTERA is dedicated to the safe and responsible disposal of radioactive waste, utilizing advanced technology and sound science to address this critical issue. Their expertise and innovative strategies ensure effective geoscience and engineering solutions for challenging environmental problems."
Washington River Protection Solutions (WRPS),Richland,,United States,1001-5000 Employees,2008,Washington River Protection Solutions (WRPS) is dedicated to safely and compliantly reducing the environmental risk associated with Hanford's significant storage of radioactive and chemical waste.
National Radioactive Waste Disposal Institute,Pretoria,,South Africa,51-100 Employees,2016,"The National Radioactive Waste Disposal Institute (NRWDI) specializes in the management and disposal of radioactive waste, ensuring that it is securely isolated from the environment. They implement a comprehensive approach to radioactive waste disposal, adhering to stringent security measures throughout the process."
Veolia Nuclear Solutions,Westminster,,United States,501-1000 Employees,2008,"Veolia Nuclear Solutions is dedicated to offering practical and permanent solutions for the nuclear industry, including the management of radioactive waste treatment facilities."
Radioactive Waste Repository Authority,Capital City of Prague,,Czechia,51-100 Employees,1997,"The company specializes in the safe disposal of radioactive waste, operating a repository and coordinating the construction of a deep geological repository. It ensures that all waste for disposal complies with stringent safety standards, emphasizing nuclear safety and environmental protection."
Deep Isolation,Berkeley,,United States,11-50 Employees,2016,"Deep Isolation is a leading innovator in nuclear waste storage and disposal solutions, focusing on directional borehole disposal, which provides robust and deep isolation for various types of radioactive waste. Their partnerships and expertise aim to enhance public engagement and ensure the safe management of nuclear waste."
Waste Management,Houston,,United States,10001+ Employees,1968,"WM is a leading provider of integrated environmental solutions, specializing in waste management and recycling services, which includes hazardous waste management and liquid waste disposal."
Nuclear Waste Partnership,Carlsbad,,United States,501-1000 Employees,2011,"Nuclear Waste Partnership LLC (NWP) is dedicated to providing permanent solutions for nuclear waste disposal, emphasizing their commitment to serving future generations. Their mission aligns with the critical need for effective radioactive waste management."
