name,city,state,country,employees,founded,description
Nouryon,Amsterdam,,Netherlands,1001-5000 Employees,2018,"Nouryon produces 98% sulfuric acid, a crucial inorganic acid used in various applications. Their commitment to sustainability and innovative partnerships underlines the importance of their chemical products in everyday life."
Shijiazhuang Xinlongwei Chemical Co.Ltd,Shijiazhuang,,China,51-100 Employees,2008,"Shijiazhuang Xinlongwei Chemical Co., Ltd. is a leading manufacturer and exporter of sulfuric acid, among other hazardous chemicals, in North China. Their focus on liquid hazardous chemicals highlights their expertise in this area."
Suez Company For Fertilizers Production SCFP,Suez,,Egypt,251-500 Employees,2002,"SCFP is a manufacturer that produces sulfuric acid along with various agricultural fertilizers, highlighting its expertise in this area."
Nyrstar,Zurich,,Switzerland,1001-5000 Employees,2007,"Nyrstar is a prominent manufacturer of sulfuric acid, highlighting its significance as a vital commodity with various applications. The company provides detailed technical data and safety information related to its sulfuric acid products."
Life Supplies NV,Olen,,Belgium,11-50 Employees,2011,"Life SUPPLIES is a market leader in additives for the animal feed sector, offering a wide range of products, including organic acids."
Mersen SA,Paris,,France,10001+ Employees,1892,"Mersen specializes in advanced materials and corrosion-resistant equipment, which are crucial for high-tech industries. They offer a pre-assembled HCl Sintaclor® system specifically designed for hydrochloric acid production."
"Brainerd Chemical Co., Inc.",Tulsa,,United States,101-250 Employees,1959,"Brainerd emphasizes its commitment to safety and high standards in the chemical industry, highlighting its extensive experience in packaging various industrial chemicals, including sulfuric acid. Sulfuric acid is noted as a strong, inorganic acid widely used as a pH adjuster and is among the top products in the market."
Clariant Chemicals,Pratteln,,Switzerland,10001+ Employees,1956,"Clariant offers ActiSorb® S 3, a highly effective zinc oxide-based adsorbent specifically designed for the removal of sulfur components like hydrogen sulfide and mercaptans from hydrocarbon feed streams. This product addresses key industry needs related to sulfur management."
Hydrite Chemical,Brookfield,,United States,501-1000 Employees,1929,"Hydrite specializes in sulfur chemistries, highlighting its expertise and commitment to technical and dependable chemical solutions."
thyssenkrupp Industrial Solutions,Milwaukee,,United States,10001+ Employees,1891,"thyssenkrupp Industrial Solutions specializes in the engineering and construction of industrial plants, including efficient, low-emission sulfuric acid plants. Their expertise in tailored, turnkey solutions ensures reliability and sustainability for projects in the chemical sector."
