name,city,state,country,employees,founded,description
Hanson Aggregates,Irving,,United States,10001+ Employees,1968,"The company specializes in ready-mixed concrete, along with other building materials like cement and aggregates. As part of HeidelbergCement, it emphasizes innovative and sustainable solutions for construction needs."
Point Ready Mix LLC,United States,,United States,51-100 Employees,,"Point Ready Mix, LLC specializes in high-quality ready-mix concrete products for both residential and commercial projects. With modern batch plants and a large fleet for direct delivery, they ensure efficient service and reliable concrete supply."
Martin Marietta,Raleigh,,United States,10001+ Employees,2012,"Martin Marietta specializes in ready-mixed concrete, offering a diverse range of products for commercial, institutional, and residential applications. Their offerings include various types of concrete designed for specific needs, such as lightweight, high-density, and waterproof concrete, making them a key supplier for infrastructure projects and aesthetic enhancements."
READY MIX CONCRETE COMPANY LLC,Rochester,,United States,11-50 Employees,,"Ready Mix Concrete Company, LLC specializes in the delivery of ready mix concrete and contractor supplies, operating six plants in southeastern Minnesota. They prioritize customer service with same-day delivery and efficient logistics directly to job sites."
Readymix Abu Dhabi,Abu Dhabi,,United Arab Emirates,251-500 Employees,1976,"Readymix Abu Dhabi is a specialized manufacturer of ready-mixed concrete, including high-performance options, with over 40 years of experience in the industry. The company is recognized for its quality and timely delivery, making it a key supplier in the UAE construction market."
Robertson's Ready Mix,Corona,,United States,5001-10000 Employees,1969,"Robertson's is a prominent manufacturer of ready-mixed concrete, serving Southern California and Nevada for over 50 years. The company emphasizes high-quality materials, innovative solutions, and customized batch mix designs, making it a top choice for various construction projects."
Robertson,Corona,,United States,1001-5000 Employees,1969,"Robertson's is a prominent manufacturer of ready-mixed concrete, proudly serving Southern California and parts of Nevada for over 50 years. They offer customized batch mix designs and utilize a modern fleet to ensure efficient delivery and consistent quality, making them a top choice for various construction needs."
Concrete Supply Company,Charlotte,,United States,501-1000 Employees,1958,"Concrete Supply Co., LLC specializes in high-quality ready-mix concrete and operates over 90 production facilities across North and South Carolina, producing nearly 3 million cubic yards annually for various projects. Their commitment to quality and service, along with convenient concrete pumping options, makes them a premier choice for commercial, residential, and DOT concrete needs."
Concrete Ready Mix Inc.,San Jose,,United States,11-50 Employees,1983,"The company, Concrete Ready Mix, Inc., specializes in providing quality ready-mix concrete for various projects, ranging from small residential patios to large commercial developments, with over 35 years of experience in the South Bay community."
County Materials Corporation,United States,,United States,1001-5000 Employees,1946,"County Materials Corporation is a prominent supplier of ready-mix concrete in Central Florida, offering various types to meet diverse construction needs. Their ready-mix concrete solutions are highlighted for sustainability and suitability for projects like swimming pools and agricultural developments."
