name,city,state,country,employees,founded,description
Proteome Sciences,London,,United Kingdom,11-50 Employees,1993,"Proteome Sciences plc specializes in contract proteomics services, offering advanced technologies like SysQuant® and TMT®MS2 for effective analysis of proteins, which is crucial for drug discovery and biomarker identification. Their extensive experience and proprietary workflows enable the detection of over 8,500 plasma proteins, facilitating the discovery and validation of biomarkers related to various diseases."
Creative Proteomics,Town of Brookhaven,,United States,51-100 Employees,2005,"Creative Proteomics specializes in proteomics, offering a comprehensive range of services such as protein identification, quantification, and post-translational modification analysis. Their expertise in both bottom-up and top-down proteomics strategies supports various applications in scientific research, including cancer research and drug discovery."
VPROTEOMICS,India,,India,11-50 Employees,,"VProteomics is a biotechnology company that specializes in advanced Mass Spectrometry services, including a strong focus on proteomics. They offer discovery and targeted proteomics services, providing expert consulting and the latest technology to support research and clinical applications."
CPGR,Cape Town,,South Africa,11-50 Employees,2006,"The CPGR is a non-profit organization that specializes in proteomics, offering both discovery and targeted analysis to identify and quantify proteins in various samples. Their advanced mass spectrometry technologies enhance biomarker discovery and diagnostic development, making them a key player in the proteomics field."
Biognosys,Schlieren,,Switzerland,101-250 Employees,2008,"Biognosys specializes in advanced proteomics solutions, particularly through its TrueDiscovery™ platform, which enables in-depth protein quantification in biofluids like plasma and cerebrospinal fluid. This capability is essential for identifying actionable biomarkers that can enhance clinical decision-making and support drug development efforts in areas such as oncology and immunology."
Beckman Coulter Genomics,Newton,,United States,10001+ Employees,2008,"Azenta Life Sciences offers advanced proteomics services using Olink Proteomics® Proximity Extension Assay (PEA) technology, which allows for the high-throughput detection and quantification of protein biomarkers. This innovative approach enables researchers to gain deep insights into disease mechanisms and drug responses, making it a valuable tool in clinical trials and multiomics research."
Protein Metrics Inc,Cupertino,,United States,51-100 Employees,2011,"Protein Metrics is a key player in the proteomics field, offering advanced software solutions specifically designed for protein characterization and mass spectrometry analysis. Their vendor-neutral tools enable efficient identification, reporting of protein sequences, and detection of variations, which are essential for biopharmaceutical research and development."
Sciomics - Enabling Precision Medicine,Germany,,Germany,11-50 Employees,2013,"Sciomics specializes in advanced protein profiling technologies, significantly contributing to the field of proteomics. Their scioDiscover microarray platform offers high-content analysis of over 1,400 proteins, facilitating biomarker discovery and enhancing Precision Medicine through comprehensive data analysis and customized solutions."
PROMISE Proteomics,France,,France,11-50 Employees,2010,"Promise Proteomics specializes in mass spectrometry-based technologies for protein quantification, offering stable isotope labelled and unlabelled recombinant proteins crucial for therapeutic applications and biomarker evaluation. Their custom production services ensure clients receive tailored ""gold standard"" internal standards, enhancing the accuracy and reproducibility of quantitative protein analyses in research."
Bio-Techne,Minneapolis,,United States,1001-5000 Employees,1981,"Bio-Techne Corporation specializes in high-quality purified proteins and innovative protein analysis solutions, which are essential for advanced proteomics research. Their ProteinSimple brand offers automated Western blot and multiplexed ELISA workflows, streamlining protein analysis for biomedical researchers and clinical laboratories."
