name,city,state,country,employees,founded,description
RegTech Associates,London,,United Kingdom,11-50 Employees,2017,"RegTech Associates is a dedicated research company specializing in the RegTech and RiskTech markets, providing strategic insights and a comprehensive marketplace for RegTech products and compliance tools. With a focus on fostering collaboration and accelerating growth within the RegTech sector, they offer valuable resources and data analysis to both vendors and regulated financial institutions."
RegTech Solutions,Madrid,,Spain,1-10 Employees,,"RegTech Solutions specializes in Governance, Risk, and Compliance (GRC), providing innovative tools that simplify compliance processes for small and medium enterprises. Their focus on leveraging technology helps organizations meet regulatory requirements efficiently, reducing risks and enhancing compliance efforts."
RegTech Compliance,Nairobi,,Kenya,1-10 Employees,2021,"RegTech Compliance is a prominent service provider specializing in automated compliance solutions that leverage regulatory technology and data analytics. Their key offerings include risk management, transaction monitoring, and a comprehensive compliance service pack, all designed to enhance efficiency and reduce operational costs in various sectors like financial services and healthcare."
b.fine,Brussels,,Belgium,11-50 Employees,2017,"Regnology specializes in regulatory technology (RegTech) for financial services, offering an intelligent SaaS platform that streamlines regulatory reporting through automation, enhanced data quality, and comprehensive workflow management. Their solutions facilitate efficient compliance processes, ensuring that financial institutions can quickly adapt to regulatory changes while maintaining high reporting standards."
RiskTech S.A.S,Girardot,,Colombia,11-50 Employees,2015,"The company is a leading RegTech provider that utilizes artificial intelligence to enhance risk management and ensure compliance with regulations in the financial services sector in Colombia. Their solutions focus on preventing operational fraud, money laundering, and the financing of terrorism, making them a crucial partner for organizations seeking to improve their risk management practices."
TRM Labs,San Francisco,,United States,1-10 Employees,2017,"TRM Labs specializes in blockchain intelligence, focusing on risk management and compliance for Virtual Asset Service Providers and crypto businesses. Their services include monitoring and investigating crypto-related financial crimes, thereby enhancing anti-money laundering efforts in the cryptocurrency sector."
Ruleguard,City of London,,United Kingdom,11-50 Employees,,"Ruleguard is a prominent player in the RegTech sector, specializing in regulatory compliance software solutions for the financial services industry. Their comprehensive GRC platform equips organizations with tools to manage compliance challenges effectively, demonstrating their commitment to enhancing governance and operational efficiency in regulatory oversight."
Calypso Technology,San Francisco,,United States,251-500 Employees,1997,"The company offers RegCloud, a fully managed SaaS solution designed to streamline regulatory compliance for financial institutions. With its emphasis on security, operational agility, and continuous innovation, RegCloud helps clients efficiently manage their regulatory obligations amidst the complexities of regulatory changes and data volumes."
RegTech Accelerator,Canada,,Canada,1-10 Employees,,"The RegTech Accelerator is a specialized service provider dedicated to supporting firms in the RegTech sector. With a team of international experts and a deep understanding of regulatory compliance and risk management, they offer a wide range of services aimed at helping businesses scale and achieve growth through effective market strategies and brand building."
BMRW & Associates,Dover,,United States,251-500 Employees,2009,"RegEd is a prominent provider of RegTech solutions, specializing in compliance management for the financial services sector. Their comprehensive platform supports over 80% of top firms, offering services such as Compliance Education and automated regulatory processes, which enhance clients' ability to manage compliance and mitigate risk effectively."
